tic_id,best_subject_id,best_subject_sector,is_eb_catalog,eb_score_group,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids,SIMBAD_MAIN_ID,SIMBAD_Is_EB,SIMBAD_OTYPES,SIMBAD_V__vartyp,SIMBAD_angDist,SIMBAD_Match_Score,VSX_OID,VSX_n_OID,VSX_V,VSX_Name,VSX_Is_EB,VSX_Type,VSX_Period,VSX_angDist,VSX_Match_Score,ASASSN_Name,ASASSN_URL,ASASSN_Is_EB,ASASSN_Type,ASASSN_Prob,ASASSN_Per,ASASSN_angDist,ASASSN_Match_Score
4629065,30160683,4,T,03,3,3,0,5,5,2019-02-11 00:05:35.496000+00:00,72fc9b5d-d968-4e2b-8829-40236ed1d9f8,3,"4,4,4","30160683,30160682,30160679",TYC 5282-1632-1,-,*|IR,,,5.0,74754,B,0,ASAS J023130-0903.5,T,ED,5.896722,0.105554,1.0,J023129.74-090332.7,https://asas-sn.osu.edu/variables/268108,T,EA,0.967,5.8971399,1.601414,4.0
4646803,54446701,31,-,03,3,4,1,6,6,2021-01-13 21:19:08.212000+00:00,a33e5a97-a162-428b-a718-c839408d8899,1,31,54446701,HD  15914,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
4694452,43282601,22,-,01,1,1,0,1,1,2020-04-19 10:57:26.851000+00:00,3d3e3fe0-8915-486d-8a32-1eaf91827728,1,22,43282601,,-,,,,,,,,,-,,,,,,,-,,,,,
4713510,56971831,33,T,02,2,2,0,2,2,2021-02-12 13:03:13.788000+00:00,3b979075-11cc-4257-86e8-1a4703bcf39c,1,33,56971831,TYC 5973-2165-1,-,*|IR,,,5.0,5271,B,0,CR CMa,T,EB/SD,0.624141545,114.541725,1.0,J071802.16-194057.5,https://asas-sn.osu.edu/variables/426891,T,EB,1.0,0.6241416,114.546486,0.0
4723156,54438868,31,T,06,6,6,0,6,6,2021-01-11 01:47:53.197000+00:00,e7881d1c-2a0c-499f-b983-3c3f89663230,4,"31,4,4,4","54438868,30256687,30256691,30256694",LP  650-323,-,PM*|PM*|PM*|LM*|*|IR,,,5.0,2213895,,0,MNIC V147,T,EA+UV,9.49047,0.099284,1.0,,,-,,,,,
4735737,43266413,22,T,03,3,3,0,3,3,2020-04-23 14:10:10.394000+00:00,ffcaeefa-57a1-4a9b-b642-9c4687b559c0,1,22,43266413,BD+29  2264,T,V*|EB*|*|*|IR,E :,,5.0,44113,B,1,NSV 5489,T,E:,,0.014004,1.0,J121114.01+290627.0,https://asas-sn.osu.edu/variables/119609,F,ROT:,0.377,0.0,1.396645,4.0
4742129,54457094,31,T,05,5,5,0,6,6,2021-01-11 02:58:03.263000+00:00,b46fec62-9560-48f1-89ed-ec79a482bb00,4,"31,4,4,4","54457094,30154555,30154553,30154557",GSC 05288-01027,T,SB*|PM*|SB*|EB*|*|IR|X,,,5.0,74832,B,0,ASAS J023909-1027.8,T,EA,1.03598,0.081685,1.0,J023908.74-102748.1,https://asas-sn.osu.edu/variables/268569,T,EA,0.89,1.0360089,1.679055,4.0
4783276,59209653,34,T,03,3,5,2,10,10,2021-03-27 14:13:48.989000+00:00,280a6a31-af0f-4c58-9214-7e0954bba690,2,"34,33","59209653,56975155",,-,,,,,730286,,0,ASASSN-V J071829.00-201900.0,T,EA,2.1689,0.010769,1.0,J071828.98-201859.5,https://asas-sn.osu.edu/variables/AP18793055,T,EA,1.0,2.1689219,0.589608,4.0
4786828,32020938,7,-,01,1,1,0,1,1,2019-04-07 02:13:24.240000+00:00,b5a27668-5b68-4bb8-9544-bb2381747abd,1,7,32020938,,-,,,,,,,,,-,,,,,,,-,,,,,
4803974,60041814,35,-,00-,-4,1,5,8,8,2021-04-18 17:49:35.863000+00:00,405160d7-40cf-482a-82f4-ba1d5e06b236,1,35,60041814,,-,,,,,,,,,-,,,,,,,-,,,,,
4918918,41023496,21,-,03,3,3,0,4,5,2020-03-16 21:46:41.609000+00:00,40106cb6-93b1-46f5-9b96-6edc114c7c48,1,21,41023496,Wolf  327,-,PM*|PM*|PM*|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
4957914,41027340,21,-,02,2,2,0,4,4,2020-03-18 12:05:35.556000+00:00,c641617d-4ec1-4a30-be92-d6d9b321c328,1,21,41027340,,-,,,,,,,,,-,,,,,,,-,,,,,
4970499,60853501,36,-,01,1,1,0,1,1,2021-05-11 15:15:00.489000+00:00,927d2eef-a5b7-4b1d-9265-b9097397cccc,2,"36,35","60853501,60130275",2MASS J09275195-3910524,-,CV*|*|IR,,,5.0,179383,B,0,[PK2008] J092751.93-391052.3,-,CV,0.1721,0.40516,1.0,J092751.93-391052.3,https://asas-sn.osu.edu/variables/339082,-,CV,,0.0,0.40516,4.0
4971740,41024548,21,-,01,1,4,3,6,6,2020-03-16 22:34:13.138000+00:00,3fbc4709-be89-4961-a9b3-00745c669b93,1,21,41024548,AG+35  977,-,PM*|V*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
4999380,56978814,33,-,00-,-1,2,3,5,5,2021-02-20 17:53:46.348000+00:00,8cc9ab3c-94f0-49cf-bb82-3d8ce870ddba,1,33,56978814,Gaia EDR3 3109216818032728448,-,blu|*,,0.018655,0.0,,,,,-,,,,,,,-,,,,,
5001059,56975117,33,T,07+,8,8,0,8,8,2021-02-20 10:07:05.734000+00:00,ac7d35c6-2512-49ad-8c00-225f674d6d9f,1,33,56975117,TYC 4815-3624-1,-,*|IR,,,1.0,1504729,,0,ASASSN-V J070946.79-011513.7,T,EA,23.129,0.011809,1.0,J070946.79-011513.8,https://asas-sn.osu.edu/variables/J070946.79-011513.8,T,EA,0.929,23.1291131,0.053533,4.0
5051080,58295644,34,T,01,1,1,0,1,1,2021-03-12 00:46:03.529000+00:00,6f3ec2a1-72eb-4bfa-8479-f67b12e9e300,3,"34,33,7","58295644,56964224,31859135",ATO J109.9191-21.8893,T,blu|*|EB?|IR,EW:,,5.0,643463,B,0,WISE J071940.5-215322,T,EW,0.2877429,0.341367,1.0,,,-,,,,,
5092088,60062746,35,-,05,5,5,0,5,5,2021-04-18 14:35:54.333000+00:00,48599c5a-2736-41da-a9fb-b24d1d5fcb61,10,"35,36,9,9,8,9,9,9,8,8","60062746,60856861,41412658,33263577,32615224,33263569,33263587,33263594,32615226,32615234",TYC 7166-257-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
5205367,48938415,26,T,02,2,2,0,3,3,2020-09-03 21:40:01.291000+00:00,5c82de72-57df-4e01-8e09-e68408c79b3b,1,26,48938415,V* Z Her,-,PM*|SB*|V*|RS*|*|IR|UV|X,E,,5.0,14820,B,0,Z Her,T,EA/AR/RS,3.9928077,0.007609,1.0,J175807.11+150822.0,https://asas-sn.osu.edu/variables/96093,T,EA,0.996,3.9932482,1.919866,4.0
5283033,56979658,33,T,01,1,1,0,1,1,2021-02-12 23:09:10.717000+00:00,06734267-5a94-4d12-a363-e8e34551a803,1,33,56979658,V* V753 Mon,T,EB*|SB*|V*|*|IR,E,,5.0,19581,B,0,V0753 Mon,T,EW,0.677045,0.111338,1.0,J071057.87-035243.4,https://asas-sn.osu.edu/variables/337665,-,VAR,0.427,0.0,0.300347,4.0
5342415,32577799,8,-,01,1,1,0,1,1,2019-04-25 16:36:50.617000+00:00,f2facb61-6504-4705-8f1b-5e9a4ba448d5,1,8,32577799,,-,,,,,,,,,-,,,,,,,-,,,,,
5360702,60024707,35,-,03,3,3,0,4,4,2021-04-18 03:17:59.811000+00:00,de8cd708-9745-4cc8-92f1-80061a9379b9,1,35,60024707,TYC 6040-1025-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
5364106,60127276,35,-,00-,-3,2,5,12,22,2021-05-21 18:18:29.090000+00:00,afe6e780-7ef6-4388-ae9b-4bae8dfc8e76,1,35,60127276,TYC 6040-575-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5364915,32632810,8,T,02,2,2,0,2,2,2019-05-08 15:04:28.465000+00:00,a6225240-3725-4e54-87ea-ab06460cc39b,2,"8,8","32632810,32632801",HD  80032,-,SB*|**|*|IR|UV,,,1.0,2213486,,3,KELT KS22C001316,T,EA,11.14444,0.726242,1.0,,,-,,,,,
5390942,60859774,36,-,03,3,3,0,3,3,2021-05-17 17:02:20.305000+00:00,63717c78-b464-407e-83ea-ab09af2b7110,2,"36,35","60859774,60847334",TYC 7696-855-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5480687,60063996,35,T,02,2,2,0,2,2,2021-04-20 22:55:38.591000+00:00,d194855a-60a2-49ce-907e-9e22832233e2,1,35,60063996,BD-20  3060,-,*|IR,,,5.0,90548,B,0,ASAS J095755-2128.8,T,ESD|RRC|EC,0.77836,0.157402,1.0,J095755.76-212847.3,https://asas-sn.osu.edu/variables/128558,-,VAR,0.344,849.165278,5.006289,2.0
5506314,33227609,9,-,00-,-1,1,2,5,5,2020-02-24 17:37:07.863000+00:00,fdc31164-57da-4d4c-bf12-a84ca1fb1b2c,1,9,33227609,HD  88564,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5531391,41422330,9,-,01,1,2,1,2,2,2020-03-31 04:11:25.486000+00:00,bd8e9769-4fe5-45e3-815f-3656bff275a6,1,9,41422330,BD-22  3030,-,PM*|**|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5537671,32584265,8,-,01,1,1,0,1,1,2019-05-01 11:23:19.515000+00:00,4c8cd678-6223-4e19-8c21-ab17884e09f6,1,8,32584265,HD  82562,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
5546608,33216673,9,-,00-,0,1,1,1,1,2019-05-29 23:57:12.177000+00:00,3c2c4d72-1e45-4a8e-9125-946b7cdb7868,1,9,33216673,HD  82694,-,**|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5632933,51650021,29,-,01,1,1,0,1,1,2020-11-12 02:25:32.773000+00:00,143f6ac6-e3d3-4e9e-918c-75f5104c3471,1,29,51650021,LP  821-57,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5656273,28592736,2,F,01,1,1,0,1,1,2018-12-15 14:22:06.516000+00:00,fc4cf38c-2582-4399-9ec1-074d1c524bd6,2,"2,2","28592736,28592738",V* HK Aqr,F,PM*|BY*|PM*|Er*|Er*|PM*|V*|*|IR|UV|UV|X|X,rot,,5.0,1056,B,0,HK Aqr,F,BY+UV,0.431,0.149753,1.0,J230819.62-152434.4,https://asas-sn.osu.edu/variables/205628,-,VAR,0.589,649.5562588,1.679676,4.0
5703872,41434211,9,-,03,3,3,0,3,3,2020-04-01 21:21:58.430000+00:00,e26bfc72-9cd5-4aa6-8bc6-1e0760ade03a,4,"9,9,8,9","41434211,33240800,32624072,33240843",HD  82827,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
5713097,60851651,36,T,03,3,3,0,3,3,2021-05-15 02:49:14.235000+00:00,fedcc2e7-af20-4bf2-8374-8ae4d4d46985,1,36,60851651,ATO J179.1427-18.0648,-,V*|*|IR,SIN,,5.0,94304,B,0,ASAS J115634-1803.9,T,EC|ESD,0.415976,0.089369,1.0,J115634.29-180353.4,https://asas-sn.osu.edu/variables/APO191,F,ELL,0.521,0.41596,0.060889,4.0
5724891,51649934,29,-,02,2,2,0,2,2,2020-11-14 19:41:44.041000+00:00,9a6f23bb-2a91-4da0-9a23-d1d93583e353,1,29,51649934,,-,,,,,,,,,-,,,,,,,-,,,,,
5795305,28592491,2,T,02,2,2,0,2,2,2018-12-16 23:41:30.766000+00:00,06d46744-076d-468e-b2e0-065be65c0a90,1,2,28592491,BD-15  6377,T,EB*|EB*|V*|**|V*|*|IR,SIN,0.003103,5.0,122941,B,0,ASAS J231500-1502.8,T,EW/RS,0.373882,0.058176,1.0,J231500.19-150248.6,https://asas-sn.osu.edu/variables/205455,-,VAR,0.379,0.0,1.45283,4.0
5868998,34089338,10,-,02,2,2,0,2,3,2020-02-19 21:46:23.228000+00:00,599bc861-9f66-4be6-9d8c-3166721a7b22,1,10,34089338,UCAC4 332-065154,-,**|*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
5870394,62790706,37,-,05,5,5,0,6,6,2021-07-04 17:06:26.696000+00:00,6c7fb8ec-1bca-4bd9-aa11-b254b52984c2,1,37,62790706,UCAC4 351-065317,-,PM*|*|IR,,0.011214,5.0,,,,,-,,,,,,,-,,,,,
5906850,60860943,36,-,02,2,2,0,3,3,2021-05-12 13:40:16.620000+00:00,e26160a0-6da2-4bb8-8eeb-e51e1cc1209d,2,"36,35","60860943,60034257",UPM J0936-3740,-,PM*|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
5917423,31790762,7,F,01,1,1,0,1,1,2019-04-03 17:26:00.845000+00:00,84e1a108-8d1d-4b43-81d4-ce411b60c24b,1,7,31790762,HD  59021,F,a2*|*|IR,ACV,,5.0,476842,B,0,HD 59021,F,ACV,2.29219,0.079841,1.0,J072742.97-114748.0,https://asas-sn.osu.edu/variables/398771,-,GCAS,0.304,0.0,2.472305,4.0
5969274,62791209,37,-,00-,0,1,1,1,1,2021-06-22 04:09:56.199000+00:00,8e1d26c0-bf86-4ba9-ade0-dc47893040b1,1,37,62791209,HD 112074,-,**|*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
5981829,34101063,10,T,04,4,4,0,8,8,2020-04-03 14:47:48.042000+00:00,bbc41e37-a30e-4a24-aca7-33ca967bba4b,1,10,34101063,BD-20  3738,-,*|IR,,,5.0,411886,B,0,ASAS J125445-2118.7,T,ESD|ED,1.79908,0.168573,1.0,J125444.50-211840.0,https://asas-sn.osu.edu/variables/152871,F,ROT:,0.308,0.0,0.857224,4.0
6276559,58272299,34,-,00-,-6,1,7,9,10,2021-03-31 11:51:01.421000+00:00,606d7bb7-ec35-443a-a05c-3504fcf6ca1c,1,34,58272299,TYC 5404-1358-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
6287502,36030633,13,-,01,1,1,0,1,1,2019-10-15 10:47:31.295000+00:00,bb130b2e-2d48-4cb9-b902-7ef5cf6d2db6,1,13,36030633,CD-49 12374,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
6400274,36045681,13,T,02,2,2,0,4,4,2019-10-15 18:31:06.180000+00:00,ed86ccaf-d503-4a23-926a-21f2c53bb8e7,1,13,36045681,V* V362 Tel,T,EB*|**|V*|*|IR,,,3.0,63055,B,0,V0362 Tel,T,EA,1.21125,0.1257,1.0,J185405.14-513058.6,https://asas-sn.osu.edu/variables/199058,-,VAR,0.742,0.0,2.005702,2.0
6518047,32029638,7,-,02,2,2,0,2,2,2019-04-11 13:46:07.895000+00:00,88142ded-7bf2-4d89-a416-eb418d4547f9,4,"7,7,7,7","32029638,32029649,32029632,32029643",,-,,,,,,,,,-,,,,,,,-,,,,,
6610653,59211192,34,-,00-,0,2,2,3,3,2021-03-25 07:16:22.954000+00:00,0f7c6715-51c9-44d1-adae-dbfa60908d37,1,34,59211192,TYC 5400-729-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
6631253,65562379,39,T,04,4,4,0,5,5,2021-08-13 08:35:04.236000+00:00,595ab972-9191-4c4f-9d4f-c3897a341c2d,1,39,65562379,HD 147827,T,EB*|V*|*|IR,,,3.0,102784,B,0,ASAS J162637-5042.8,T,EA,8.87621,0.037671,1.0,J162637.30-504248.4,https://asas-sn.osu.edu/variables/356250,-,VAR,0.296,0.0,1.254187,4.0
6667908,36034948,13,-,01,1,1,0,1,1,2020-05-02 08:35:14.162000+00:00,79ca50dc-67f9-43c6-afd6-101381406eac,1,13,36034948,TYC 8759-158-1,-,PM*|*|IR,,0.002139,5.0,,,,,-,,,,,,,-,,,,,
7020254,32010429,7,T,00-,-4,1,5,5,6,2019-04-14 15:17:54.500000+00:00,46492637-136f-423c-b9e8-1b3ece911d4e,1,7,32010429,K2-115,-,*|IR,EP,,5.0,625532,B,0,EPIC 211442297,T,EP,20.27362337,0.033258,1.0,,,-,,,,,
7060775,58296771,34,-,06,6,6,0,6,6,2021-03-29 19:31:36.533000+00:00,a03676c7-478b-4e6a-b09e-4bd909328910,1,34,58296771,BD+13  1919,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7128700,28592242,2,-,01,1,1,0,1,1,2018-12-21 06:47:13.307000+00:00,8d154cf5-bcbf-418c-abdd-6358f2d384f6,1,2,28592242,HD   1197,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7203983,51649907,29,F,01,1,1,0,1,1,2020-11-19 10:45:21.864000+00:00,f38655e3-b869-4125-adb6-a424e1b28077,1,29,51649907,,-,,,,,,,,,-,,,,,J002523.86-465525.4,https://asas-sn.osu.edu/variables/99101,F,ROT:,0.385,0.0,7.632314,0.0
7211118,31785836,7,T,04,4,4,0,4,4,2019-04-16 19:24:46.004000+00:00,e1f4b5e6-67be-4834-b5dd-c5700b4443fa,4,"7,7,7,7","31785836,31785823,31785827,31785833",HD  60637,-,V*|*|IR,,,5.0,83989,B,0,ASAS J073507-0905.7,T,ED,1.44625,0.024698,1.0,J073506.68-090546.3,https://asas-sn.osu.edu/variables/412669,-,VAR,0.319,0.0,1.877567,4.0
7320873,30172021,4,F,01,1,1,0,1,1,2019-02-10 22:18:02.117000+00:00,0984f010-85de-49ae-ae4b-1291b2e02645,1,4,30172021,V* UV Pic,F,V*|BY*|Er*|*|*|*|IR|X,rot,,4.0,26368,B,0,UV Pic,F,BY,0.5351,0.004649,1.0,J052049.35-454130.2,https://asas-sn.osu.edu/variables/56267,F,ROT,0.999,0.6253579,0.326853,3.0
7413227,64592518,38,-,00-,-1,2,3,5,5,2021-07-27 08:08:23.595000+00:00,a613af3c-9184-4c3c-a95b-7197573e1637,1,38,64592518,HD 123830,-,**|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7418947,31341319,6,T,03,3,3,0,3,3,2019-03-25 23:27:30.223000+00:00,b3ca1485-41a8-4083-aa6c-851423b016e2,5,"6,5,6,5,4","31341319,30888401,31341308,30888405,30151599",HD 274494,-,*|IR,,,5.0,77484,B,0,ASAS J052419-4614.1,T,ESD,1.00763,78.25945,1.0,J052418.45-461409.1,https://asas-sn.osu.edu/variables/58122,F,ROT:,0.334,0.0,78.345886,0.0
7439481,64595408,38,-,02,2,2,0,2,2,2021-07-25 01:51:14.476000+00:00,f9fff353-3631-4f91-af0d-4480cb5d9079,1,38,64595408,,-,,,,,,,,,-,,,,,,,-,,,,,
7441558,64616327,38,-,01,1,3,2,7,7,2021-08-03 14:51:23.700000+00:00,e501d37e-59b2-4bc9-8c09-cc7a2521d97e,1,38,64616327,TYC 6738-1279-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7484436,65539455,39,-,04,4,4,0,4,4,2021-08-17 18:31:44.092000+00:00,5cbd3bd1-0792-4e72-bd50-20402cac47b3,1,39,65539455,TYC 8712-2477-1,-,*|IR,,103.284969,1.0,546021,B,3,GDS_J1627045-533931,-,VAR,,0.175728,1.0,,,-,,,,,
7551387,64597938,38,-,01,1,1,0,1,1,2021-07-26 17:04:54.463000+00:00,6e1f26cb-f6e6-4017-92f9-1eace9e595a2,1,38,64597938,ATO J213.4592-29.8897,-,V*|blu|*,LPV:,0.001727,3.0,684124,,0,GSC 06742-00051,-,NL/VY,,0.036985,1.0,,,-,,,,,
7589380,64598963,38,-,02,2,4,2,7,7,2021-07-25 16:47:32.918000+00:00,f37a5905-29af-434c-9988-a30561d59cae,1,38,64598963,TYC 7326-296-1,-,PM*|*,,0.001524,5.0,,,,,-,,,,,,,-,,,,,
7624182,30162341,4,T,00-,0,1,1,3,5,2019-02-12 15:06:41.239000+00:00,2060e02c-0a55-46da-b974-65e897f0c0b8,1,4,30162341,HD  27342,T,EB*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7652962,30887522,5,-,01,1,1,0,1,1,2019-03-07 13:53:04.064000+00:00,9a4649be-1ee3-4c43-806f-135174a37cf6,1,5,30887522,Gaia EDR3 4841047206294554240,-,PM*|*,,0.008571,3.0,,,,,-,,,,,,,-,,,,,
7690559,30923440,5,-,01,1,1,0,1,1,2019-03-05 21:45:07.831000+00:00,d39b055f-7b37-4f3a-8147-9152af003482,1,5,30923440,CD-36  1689,-,**|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7695666,30882978,5,T,04,4,4,0,4,4,2019-03-14 03:05:49.712000+00:00,18663699-cbd5-4940-a2f1-bff39ee5e91c,3,"5,4,4","30882978,30257745,30257733",CD-41  1394,T,EB*|V*|*|IR,E,,5.0,76124,B,0,ASAS J042235-4129.0,T,ED,17.555387,0.053503,1.0,J042235.29-412900.6,https://asas-sn.osu.edu/variables/135962,-,VAR,0.758,544.8437257,0.858648,4.0
7697330,56360846,32,-,01,1,1,0,1,1,2021-02-06 12:31:19.397000+00:00,2249c13c-cbd1-469f-8642-e084af6bd784,2,"32,31","56360846,54455349",HD  28014,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
7720507,48933613,26,-,05,5,5,0,5,5,2020-08-30 14:40:42.329000+00:00,6cb99c00-5e04-40e9-a23e-695d5207d074,2,"26,25","48933613,48220635",BD+47  2607,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7724421,56360871,32,T,04,4,4,0,4,4,2021-02-07 10:14:06.744000+00:00,ef9de9b7-8d22-499e-89fe-1db25f370fde,6,"32,5,4,5,4,5","56360871,30899327,30268553,30899334,30268546,30899329",V* RT Cae,T,EB*|V*|*|IR,EW,,5.0,4523,B,0,RT Cae,T,EW,0.640619,0.069652,1.0,J042538.82-380334.1,https://asas-sn.osu.edu/variables/78555,-,VAR,0.276,0.0,1.165406,4.0
7791094,64597679,38,T,03,3,3,0,3,3,2021-07-24 09:50:41.970000+00:00,ceebaa80-a15b-43f0-ad62-1dbc0870658c,1,38,64597679,CD-33 10602,T,EB*|V*|*|IR,,,5.0,100603,B,0,ASAS J153554-3356.4,T,EC,1.060417,0.018561,1.0,J153554.21-335625.2,https://asas-sn.osu.edu/variables/431897,-,VAR,0.298,0.0,1.897623,4.0
7808834,54446842,31,F,01,1,1,0,1,1,2021-01-10 17:35:58.592000+00:00,84519fe4-c559-45ae-b23c-a40adc2a4512,3,"31,5,4","54446842,30857389,30278002",V* RX Cae,F,dS*|V*|*|IR|UV,,,5.0,4527,B,0,RX Cae,F,DSCTC,0.154101,0.063646,1.0,J043053.71-411028.9,https://asas-sn.osu.edu/variables/136675,-,GCAS,0.286,0.0,4.52947,1.0
7809817,56364832,32,-,00-,0,2,2,3,3,2021-02-06 14:10:44.805000+00:00,98693c45-a666-4c9a-b07a-11019a04e1b8,1,32,56364832,HD  28902,-,*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
7847220,32571562,8,-,01,1,1,0,1,1,2019-04-25 00:52:56.302000+00:00,f8218a81-94f6-4d50-9679-8cfae510c81a,1,8,32571562,HD  75734,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
7848746,58274154,34,-,05,5,5,0,5,5,2021-03-17 14:13:00.517000+00:00,d0bd1bcb-9ad5-483e-9a2e-974354d522fb,1,34,58274154,UCAC4 443-049488,-,*|IR,,177.26167,1.0,,,,,-,,,,,,,-,,,,,
7849727,48940408,26,T,03,3,4,1,7,7,2020-08-28 09:49:48.518000+00:00,aacfbf1f-1017-4ca6-a87f-07fdaa9cd58d,2,"26,14","48940408,36972679",V* V572 Lyr,T,EB*|V*|*|IR,EW,,5.0,18612,B,0,V0572 Lyr,T,EA,0.9933045,0.028249,1.0,J182138.33+421004.6,https://asas-sn.osu.edu/variables/53999,-,VAR,0.468,93.3342546,3.107975,4.0
7851729,48929810,26,T,01,1,2,1,4,4,2020-08-30 07:14:39.268000+00:00,7923348d-5fed-4ea6-8577-4734383ce6d8,1,26,48929810,V* V571 Lyr,T,EB*|EB*|V*|*|IR,E,,3.0,18611,B,0,V0571 Lyr,T,EA,1.2525883,0.015284,1.0,J182101.87+443842.6,https://asas-sn.osu.edu/variables/81148,T,EA,1.0,1.2525927,0.937672,4.0
7854182,48943608,26,T,06,6,6,0,7,7,2020-08-27 20:59:44.367000+00:00,a8294b66-5f87-457b-8594-b258c96162fc,2,"26,25","48943608,48230435",V* TZ Dra,T,EB*|V*|*|IR,E,,5.0,13705,B,0,TZ Dra,T,EA/SD,0.8660347,0.059693,1.0,J182211.58+473408.9,https://asas-sn.osu.edu/variables/81042,-,VAR,0.374,0.0,1.391382,4.0
7867385,64610717,38,-,01,1,1,0,1,1,2021-07-27 19:27:58.748000+00:00,bff35eb3-6faa-4d46-9f16-6cb6ba6a4569,1,38,64610717,HD 139035,-,**|*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
8008612,64619571,38,T,01,1,1,0,1,1,2021-07-21 15:49:04.191000+00:00,da1dfa82-23c1-48e9-9654-acb11836db97,1,38,64619571,CD-32 10957,-,TT*|*|IR|X,,,5.0,100698,B,0,ASAS J153816-3229.4,T,EC|ESD,0.70132,0.040878,1.0,J153816.23-322923.7,https://asas-sn.osu.edu/variables/431906,F,ROT:,0.333,0.0,0.887744,4.0
8053446,41544196,9,-,00-,0,1,1,1,1,2020-04-01 13:22:06.093000+00:00,3355dc22-8dbd-4711-b6b3-0e8553b95051,1,9,41544196,HD  91151,-,**|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
8070739,33261398,9,F,01,1,1,0,2,2,2019-05-22 10:43:51.773000+00:00,0e2be48e-4bb8-495c-91d7-846e8a05a7a8,1,9,33261398,HD  91257,-,*|IR,,,3.0,91704,B,0,ASAS J103206-0209.6,-,MISC,0.790408,0.052706,1.0,J103205.72-020940.0,https://asas-sn.osu.edu/variables/337670,F,ROT:,0.262,0.0,1.934029,4.0
8152515,41036899,21,F,01,1,1,0,2,2,2020-03-18 03:30:13.838000+00:00,b29481e6-148b-4e7e-97b4-d81d7a79553d,1,21,41036899,BD+42  2113,F,dS*|*|IR,,,5.0,269219,B,0,BD+42 2113,F,DSCT,0.12011,0.098195,1.0,J102102.67+413650.9,https://asas-sn.osu.edu/variables/116809,F,ROT:,0.467,0.0,0.653518,4.0
8153514,41037854,21,-,03,3,3,0,8,9,2022-01-24 17:44:35.623000+00:00,dc153425-489e-4b25-af04-70292d122bc5,1,21,41037854,BD+37  2070,-,RG*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
8200343,41016101,21,-,02,2,2,0,3,3,2020-03-17 15:46:59.186000+00:00,ac4bae28-a37b-4140-99e8-d4438a9921b8,1,21,41016101,UCAC4 650-050463,-,PM*|SB*|V*|*|IR,,0.002478,5.0,,,,,-,,,,,,,-,,,,,
8245065,41030412,21,F,02,2,2,0,2,2,2020-03-15 11:04:07.043000+00:00,f315853b-3782-460c-98e6-cb03f779f76f,1,21,41030412,V* GS UMa,F,dS*|V*|*|IR,,,5.0,37305,B,0,GS UMa,F,DSCT,0.16397,0.138967,1.0,J102926.74+394608.8,https://asas-sn.osu.edu/variables/118800,-,VAR,0.755,0.0,0.523215,4.0
8280837,64602772,38,-,01,1,1,0,1,1,2021-07-24 20:23:24.127000+00:00,2d8d14ae-b6e1-40c4-867f-deea65e2228f,1,38,64602772,HD 139649,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
8413737,46379840,24,-,01,1,1,0,1,1,2020-06-15 19:10:56.532000+00:00,49052a62-8b4e-4466-921c-300e27332cdf,1,24,46379840,,-,,,,,,,,,-,,,,,,,-,,,,,
8416296,48225975,25,-,01,1,1,0,1,1,2020-08-10 16:51:39.535000+00:00,cded84d0-4278-4ac4-a090-02c18d407951,1,25,48225975,BD+32  2719,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
