MAIN_ID,TIC_ID,Is_EB_SIMBAD,OTYPES,V__vartyp,angDist,Match_Score
HD  85693,22083083,F,gD*|*|IR|UV,,,5
CD-28  7718,22085864,-,*|IR,,,5
CD-23  8836,22120766,F,Ro*|PM*|V*|*|IR|X,rot,,5
CD-24  8566,22146154,-,PM*|*|IR,,,5
TYC 6604-717-1,22221233,-,PM*|*|IR,,,5
HD  86266,22235339,-,PM*|**|*|IR|UV,,,5
HD 106770,22388285,-,PM*|PM*|*|IR,,0.00354,5
V* V1118 Cen,22390773,T,EB*|V*|*|IR,E,0.002117,5
BD-17  3627,22457438,T,**|*|EB?|IR,E,,1
LP  795-18,22481474,-,PM*|PM*|*|IR,,,2
TYC 2625-1707-1,22513851,-,SB*|*|IR,,,5
CD-38  3220,22529346,-,V*|*|IR,,,5
V* V362 Pup,22538139,T,EB*|**|V*|*|IR|UV,,,3
BD+46  1234,22590328,-,SB*|*|IR,,,5
HD  55986,22642772,-,*|IR,,,5
HD 162568,22688271,-,Be*|Em*|*|IR|UV,,,5
UCAC2  14766609,22766106,-,*|IR,,,1
HD  56261,22766107,-,*|IR|X,,,5
TYC 7634-143-1,22767596,-,*|IR,,,5
PM J13342+3751,22791140,-,PM*|PM*|*|IR|X,,,5
G 165-16,22818693,T,PM*|PM*|*|EB?|IR,,,1
TYC 1771-691-1,22843856,-,*|IR,,,2
TYC 7115-1791-1,22863205,-,*|IR,,,5
Gaia EDR3 5564932779755854976,22868366,-,PM*|*|WD?|WD?,,0.002499,3
BD+38  2467,22877676,-,**|*|IR,,,5
TYC 2543-877-1,22904299,-,PM*|*|IR,,,5
HD  56733,22937402,-,SB*|*|IR|UV,,,1
TYC 7115-1061-1,22939437,-,*|IR,,,5
CD-26 10981,22959701,F,Y*O|Ro*|V*|Y*O|*|*|IR|X,rot,,5
HD 139926,23015622,-,*|IR,,,3
* ups01 Pup,23037766,-,Be*|V*|Em*|**|*|*|IR|UV,,,5
UCAC4 621-060559,23059280,-,SB*|V*|*|IR,,,5
TYC 7634-1482-1,23087068,-,*|IR,,,5
ASAS J030521-0619.9,23139612,T,EB*|V*|*|IR,EW,,5
TYC 6785-1390-1,23195390,-,*|IR,,,5
V* UX Eri,23221002,T,EB*|EB*|SB*|**|V*|*|IR|X,E,,5
HD 168578,23229805,-,PM*|PM*|*|IR,,,5
HD 140349,23253829,-,**|*|IR,,,0
TYC 7201-854-1,23324827,-,*|IR,,,5
HD  97024,23328912,-,*|IR,,,5
HD  97131,23352929,-,SB*|SB*|*|IR|X,,,5
CD-32  7928,23354922,-,**|*|IR,,,4
CD-33  7598,23500817,-,*|IR,,,5
TYC 7206-1536-1,23555025,T,EB*|*|*|IR,,,5
CD-34  7340,23559851,-,*|IR,,,5
TYC 7210-1929-1,23582886,-,*|IR,,,5
HD  98221,23583692,-,PM*|*|IR|UV|X,,,5
V* FW CVn,23753424,T,EB*|PM*|V*|*|IR|X,?,,5
TYC 6786-173-1,23760148,-,*|IR,,,5
CD-46 11983,23819866,-,*|IR,,,5
1SWASP J182416.12+351428.1,23936839,T,EB*|EB*|V*|*|EB?|IR,EW:,,2
HD  94118,24004619,-,*|IR,,,3
TYC 3011-169-1,24052983,-,PM*|*|*|IR|X,,,5
HD 143806,24053730,-,**|*|IR|UV,,,5
TYC 2579-332-1,24077469,-,*|IR,,,5
HD 142232,24133365,T,EB*|*|IR,Det,,5
2MASS J00575326-1028004,24186139,-,PM*|*|*|IR,,,5
2MASS J00580694-0735210,24186999,-,PM*|*|IR,,,5
HD 142251,24194061,-,*|IR,,,5
BD-08   176,24209611,-,PM*|*|IR,,,5
BD+41  2679,24233297,-,PM*|*|IR,,,5
UCAC4 400-001171,24250773,-,PM*|**|*|IR,,,5
TYC 7063-637-1,24397947,T,EB*|*|IR,,,5
HD  35974,24400247,-,PM*|*|IR,,,5
CD-33  2343,24433067,T,EB*|EB*|EB*|V*|*|IR|X,ED,,5
CD-33  6023,24436680,-,*|IR,,,5
V* TV Col,24450633,-,CV*|CV*|CV*|CV*|CV*|blu|V*|*|IR|X,,,5
RX J0529.7-3239,24452802,F,LM*|Er*|*|*|IR|X|Y*?,,,5
UCAC3 158-18727,24518895,-,LM*|*|*|IR|X,,,5
EBLM J0520-06,24522770,T,SB*|V*|EB*|*,,0.001525,3
HD  36874,24531951,-,RG*|PM*|V*|*|IR,-,,5
HD  81515,24544791,-,*|IR,,,5
V* RU Col,24586751,T,EB*|EB*|EB*|V*|*|IR,EA,,5
HD  37177,24588623,-,*|IR,,,5
ASAS J052313-0907.7,24606516,T,EB*|EB*|EB*|EB*|**|V*|*|EB?|IR,EW:,,3
CD-34  2331,24608426,F,Ro*|V*|*|IR|X,rot,,5
TYC 7068-109-1,24626595,-,*|IR,,,5
TYC 9150-1542-1,24695044,-,PM*|*|IR,,,5
CD-70    78,24704388,-,*|IR,,,5
HD  10607,24704862,-,PM*|PM*|**|*|IR,,,5
HD  81919,24733359,-,**|**|*|IR|UV|X,,,3
NSVS   3558222,24935204,T,EB*|*|IR,,,5
HD  82342,24972344,-,**|PM*|*|*|IR,,,5
CD-32  6459,24972851,T,EB*|V*|*|IR,E,,3
* zet02 Ant,25060155,-,*|IR|UV,,,5
CPD-69   231,25063986,-,PM*|*|IR,,,5
TYC 9153-1453-1,25078120,-,*|IR,,,5
1RXS J040340.3-655818,25078924,T,EB*|V*|*|IR|X,EB,,5
TYC 9156-1011-1,25080230,-,*|IR,,,5
CRTS J093237.6-323942,25101101,T,EB*|*|IR,Ecl,0.0,5
2MASS J04074372-6825111,25118964,-,*|*|*|IR,,,5
UCAC4 109-003323,25132229,-,*|IR,,,5
HD  26733,25132314,-,*|IR,,,3
EXO 040830-7134.7,25132999,F,Er*|PM*|PM*|LM*|Er*|*|*|*|IR|X,,,5
V* VW Hyi,25133286,-,PM*|V*|CV*|Em*|*|IR|UV|UV|V*?|X,,,1
CD-67   235,25154831,-,*|IR,,,5
WASP-126,25155310,-,PM*|V*|*|IR,,,5
HD  27346,25155664,-,PM*|*|IR|UV,,,5
CRTS J093306.2-331723,25159742,T,EB*|*|IR,EA,0.0,5
1RXS J063155.5-070505,25183492,F,Ro*|V*|*|IR|X,rot,,5
V* BR Hyi,25195864,F,dS*|blu|V*|*|IR,,,5
HD 207101,25202447,-,*|IR,,,3
TYC 6371-484-1,25226885,T,EB*|V*|*|IR,EA,,5
Ross  826,25266623,F,PM*|Er*|**|*|*|IR|UV|UV|X,ROT,,1
CD-30  7687,25281076,T,EB*|*|IR,,,3
CD-24 16893,25358793,-,*|IR,,,3
BD-22  5791,25372748,-,*|IR,,,5
HD 208249,25375770,-,V*|*|IR,,,3
HD 331011,25428504,-,*,,0.908691,5
HD 221009,25537276,-,*|IR,,,5
TYC 4810-2228-1,25704773,-,*|IR,,,5
TYC 7171-1540-1,25712220,-,*|IR,,,5
TYC 7167-584-1,25776767,T,SB*|EB*|*|IR,,,5
CD-34  6091,25785068,-,*|IR,,,5
*  18 Sgr,25858367,-,PM*|*|*|IR,,,5
UCAC2  27104743,25998400,-,*|IR,,,5
TYC 5481-476-1,26107382,-,*|IR,,,5
ATO J106.6436+14.6759,26182280,T,*|EB?|IR,EW:,0.13449,5
ASAS J101332-0702.3,26261539,F,RR*|V*|*|IR,RR,,5
TYC 5493-1518-1,26271859,-,*|IR,,,5
HD  88855,26273760,T,PM*|EB*|*|IR,,,5
G 162-29,26274260,-,PM*|*|IR,,,5
HD  23478,26432264,F,Pu*|Be*|*|*|*|IR|UV,,,5
V* V2080 Cyg,26489741,T,PM*|**|EB*|V*|*|IR,,,5
* n Per,26533207,-,SB*|V*|*|IR|UV,,,3
HD 234899,26542657,-,**|*|IR,,,2
BD+53  2248,26547036,-,*|IR,,,5
ASAS J192811+4856.6,26584043,T,V*|EB*|EB*|Er*|PM*|V*|*|*|*|IR|X,E,,5
HD  55083,26586727,-,*|IR,,,5
KOI-7458,26656583,T,EB*|EB*|Er*|PM*|*|IR,E,,5
2MASS J19311837+4912211,26748620,-,*|IR,,,5
V* IT Cas,26801525,T,EB*|SB*|V*|*|IR,E,,5
2MASS J19350433+4825158,26962050,T,EB*|Er*|*|IR,E,,5
BD+19  2291,26985721,-,*|IR,,,5
BD+47  4256,26990889,-,*|IR,,,5
KOI-7482,27006880,T,EB*|EB*|SB*|V*|*|IR,E,,5
V* KR Com,27112021,T,EB*|PM*|V*|**|SB*|*|IR|UV|X,EC,,5
ROTSE1 J193900.30+493923.3,27307817,T,Ce*|EB*|EB*|Er*|V*|*|IR,Cep,,5
UCAC4 702-066972,27308818,T,EB*|EB*|Er*|*|IR,E,,3
TYC 3934-1568-1,27312189,-,*|IR,,,3
TYC 3934-1904-1,27315670,-,*|IR,,,5
UCAC4 697-068226,27395746,T,Ro*|Ro*|Ro*|EB*|*|IR,ROT,,5
KOI-1728,27397122,T,EB*|*|IR,ROT,,5
V* IZ Boo,27415380,F,PM*|Ro*|PM*|Er*|PM*|V*|*|IR|X,BY:,,5
ASAS J194311+5053.8,27639466,T,V*|dS*|V*|El*|Pu*|EB*|Er*|V*|*|IR,hybrid,,5
G  50-26,27654301,T,PM*|PM*|EB*|PM*|*|IR,E,,0
TYC  802-1323-1,27654882,-,*|IR,,,5
TYC 3569-1626-1,27694343,-,*|IR,,,5
UPM J1828-3011,27734884,-,PM*|*|IR,,,5
[DCO2008] T-Cyg1-00246,27767184,T,EB*|EB*|EB*|*|*|IR,E,,5
[DCO2008] T-Cyg1-06587,27843942,T,EB*|EB*|EB*|*|IR,E,,5
KOI-7518,27844498,T,EB*|EB*|Er*|*|IR,E,,5
KOI-7496,27845677,T,EB*|EB*|*|*|IR,E,,5
KOI-3567,27846645,T,dS*|EB*|Er*|dS*|V*|*|IR,DSCT,,3
TYC 2628-825-1,27850773,-,*|IR,,,5
LSR J1835+3259,27858644,-,PM*|PM*|PM*|*|IR|Rad|Rad,ROT,,0
KOI-7396,27915909,T,EB*|EB*|*|IR,E,,5
HD   3885,27985664,F,a2*|V*|*|IR|UV,ACV,,5
HD 211196,28006182,-,*|IR|UV,,,5
BD-19   134,28044841,-,PM*|*|IR,,,5
HD   4875,28051929,-,*|IR,,,5
BD-22   153,28077424,-,*|IR,,,5
HD   9756,28117022,-,PM*|*|IR,,,5
V* CX CVn,28157482,T,**|EB*|V*|*|IR|X,,,5
KOI-6243,28159019,T,EB*|EB*|*|IR,E,,5
UCAC4 591-052314,28188795,-,*|IR,,,5
BD+24   269,28224552,-,*|IR,,,5
BD+39  2812,28290956,-,PM*|SB*|*|IR,,,5
* d Cyg,28298510,-,PM*|V*|*|IR,,,5
Wolf 1115,28304399,-,PM*|PM*|PM*|*|IR,,,5
2MASS J19512058+4932449,28306907,T,El*|EB*|Er*|*|IR,E,,4
*  40 Boo,28348102,-,PM*|*|IR|UV,,,5
NSVS   6507557,28351918,T,EB*|*|EB?|IR,EA:,,5
ASAS J195222+4806.3,28359831,T,V*|El*|EB*|Er*|V*|*|IR,EB*,,3
TYC 3935-1918-1,28369708,-,*|IR,,,5
V* X Tri,28391714,T,EB*|V*|SB*|**|*|IR|X,E,,5
KOI-6234,28449295,T,EB*|EB*|*|IR,E,,5
LS   V +44   13,28498786,-,*|IR,,,2
TYC 3342-715-1,28586609,-,SB*|*|IR,,,5
FBS 0145+363,28762714,F,Pu*|*|HS?|IR|UV,PULS,,5
CRTS J014839.0+382314,28763683,T,EB*|EB*|*|EB?|IR,EW:,,3
Cl* Trumpler   10  STOCK     898,28944285,-,*|IR,,,5
HD  20938,29020857,-,*|IR|UV,,,5
CD-46  4657,29051733,-,Be*|V*|*|*|IR,,,5
* f Vel,29052041,T,SB*|SB*|V*|**|EB*|*|*|IR|UV,,,5
BD+25   539,29053989,-,PM*|*|*|IR,,,5
TYC 7688-1175-1,29126910,-,*|IR,,,3
HD 198339,29189037,-,*|IR,,,5
HD  87679,29205693,-,*|IR,,,5
HD  75759,29207816,-,SB*|SB*|OpC|**|HII|*|*|IR|UV,,,5
UCAC3 131-446297,29257288,-,PM*|*|IR,,,1
2MASS J20535781-2419459,29390897,-,PM*|LM*|*|*|IR,,,5
CD-27 15114,29393000,-,*|IR,,,5
TYC 3054-1663-1,29395983,-,*|IR,,,4
LP  872-27,29477348,-,PM*|PM*|*|IR,ROT,,5
TYC 6931-919-1,29478974,-,*,,0.035374,5
CD-45  4663,29585482,-,*|IR,,,2
HD  76307,29598925,-,*|IR|UV,,,5
CD-34  6375,29658499,-,*|IR,,,5
HD  87450,29664907,T,EB*|V*|*|IR,E,,5
HD 199928,29666611,-,PM*|*|IR,,,5
TYC 8156-662-1,29684896,-,*|IR,,,5
HD  76268,29697290,-,*|IR|UV,,,5
HD  76256,29699240,-,*|IR|UV,,,3
TYC 9157-1457-1,29760441,-,*|IR,,,5
UCAC4 116-003837,29777922,-,*|IR,,,5
CRTS J041725.0-662415,29778064,T,EB*|*|IR,Ecl,,5
HD  27854,29778225,-,*|IR,,,5
TYC 9157-1659-1,29780293,-,*|IR,,,5
HD  27997,29781099,-,*|IR,,,5
HD  28109,29781292,-,*|IR,,,5
HD  28633,29831118,-,*|IR,,,3
UCAC4 111-003985,29831208,-,*|IR,,,3
TYC 8875-1502-1,29835352,-,PM*|*|IR,,,5
HD   9626,29847695,-,PM*|**|*|IR|X,,,3
ASAS J013416-0724.7,29848012,T,EB*|EB*|EB*|EB*|V*|**|*|EB?|IR,EW:,,5
Barta 161 12,29853348,F,Ro*|PM*|SB*|SB*|PM*|Er*|V*|PM*|*|*|*|*|IR|X,rot,,5
CD-35  6955,29914747,-,PM*|*|IR,,,5
BD-16   286,29939923,F,SB*|Ro*|V*|*|IR|X,rot,,5
HD  76470,29944546,-,*|IR,,,5
HD  76424,29949778,F,a2*|*|IR|UV,ACV,,5
BD-13   535,29958632,-,*|IR,,,5
HD  31562,29986479,-,*|IR,,,5
HD 268661,29986808,-,PM*|*|IR,,,5
HD 268623,29990592,-,s*b|*|IR,,,3
HD  17925,30016911,F,Ro*|PM*|PM*|V*|RS*|Er*|**|*|*|*|IR|UV|X,ROT,,5
ASAS J025347-1307.7,30028394,T,EB*|V*|*|EB?|IR,EW:,,5
HD 268718,30031510,T,s*b|EB*|EmO|Em*|*|IR,,,1
V* AT Men,30034081,T,EB*|V*|*|*|IR,,,5
HD 268789,30034189,-,*|*|IR,LPV,,5
CD-45 11747,30087631,-,PM*|*|IR,,,5
CD-43  4765,30122338,T,EB*|V*|*|IR,,,5
TYC 8152-1937-1,30127974,-,*|IR,,,5
SK -69   31,30190076,-,*|IR,,,2
HD 268824,30192292,-,*|*|IR,,,5
HD 268828,30267198,-,*|IR,,,1
[L72] LH   9-53,30275777,-,SB*|**|*|*|IR,,,5
SK -66   26,30275795,-,*|*|IR,,,2
RMC  63,30275829,-,*|IR,,,1
[HT83] alf,30275861,F,Ro*|*|IR|X|X|mul,,,2
HD 268726,30312676,-,s*b|Y*O|*|*|IR,,,3
BI  42,30312711,F,Ro*|*|IR,,,3
SK -66   34,30312916,-,*|IR,,,2
HD 268734,30313682,-,*|IR|X,,,5
HD 268768,30315127,-,*|IR,,,5
HD  32402,30317214,F,Em*|Em*|WR*|*|IR,,,1
[L72] LH  12-1004,30317282,T,EB*|*|IR|IR,,,3
HD 268798,30317301,F,s*b|Ro*|*|IR,,,3
CD-40  7758,30382918,-,*|IR,,,5
HD  32571,30403921,-,*|*|IR,,,5
Gaia EDR3 5955371725305718400,30450412,-,PM*|*|WD?|WD?,,0.004679,3
V* XX Dor,30531417,F,RR*|RR*|PM*|V*|*|IR|RR?,RRc,,5
HD 115171,30540538,-,*|IR,,0.001853,5
HD  76838,30562668,-,Be*|**|RNe|Em*|*|IR|UV,,,1
HD  76967,30569481,-,RNe|*|IR|UV,,,3
HD  32956,30631031,-,*|IR,,,5
ASAS J050048-7029.8,30631330,T,EB*|V*|*|IR,,,5
CPD-40  6130,30701932,T,EB*|*|IR,,,2
Gaia EDR3 2049244315589992320,30714849,-,*|WD?,,0.002161,3
HD 268858,30718115,-,*|IR,,,5
HD 268961,30756681,-,*|IR,,,5
HD 269034,30762052,-,*|IR,,,5
HD  77113,30828562,-,SB*|*|IR,,,5
TYC 7787-1340-1,30836645,-,PM*|*|IR,,,5
1SWASP J132228.82-392554.3,30876081,T,EB*|V*|*|IR,E,,5
V* V1177 Cen,30993392,T,EB*|V*|*|IR,,,5
TYC 6487-513-1,30996578,-,*|IR,,,5
HD 269070,31017334,-,*|*|IR,,,1
HD 269042,31020027,-,PM*|*|IR,,8.636163,1
2MASS J05221817-2507112,31054255,T,EB*|*|IR,,,1
HD  77320,31062736,-,Be*|V*|Em*|*|IR|UV,,,3
TYC 7689-1310-1,31065081,-,*|IR,,,5
HD  33579,31106686,-,sg*|V*|EmO|*|IR|UV,,,1
HD 268974,31107108,T,V*|EB*|*|*|IR|X|X,,,5
MACHO  56.4210.285,31109583,T,EB*|EB*|V*|*,E,15.575732,1
CD-28  2151,31118189,T,PM*|V*|EB*|*|IR,,,5
V* V353 Hya,31134762,T,PM*|EB*|V*|*|IR|UV,,,5
V* V881 Ara,31207306,T,EB*|V*|*|IR|V*?,E,,5
UCAC4 102-016585,31270986,-,*|IR,,,3
HD 270269,31273263,-,SB*|*|*|IR,LPV,,5
CRTS J052925.3-285227,31281820,F,Ro*|V*|Ro*|*|IR,SIN,,1
Gaia EDR3 2906668221931697024,31281821,-,*,,0.001584,3
CD-27  2305,31283402,-,*,,0.005648,5
TYC 6484-426-1,31303242,-,*|IR,,,5
CD-26  2271,31305642,-,*|IR,,,5
HD  40435,31313111,-,*|IR,,,5
HD  36965,31378822,-,*|IR|UV,,,3
WOH G 618,31381302,-,PM*|PM*|PM*|*|IR,,,5
OGLE BRIGHT-LMC-ECL-6,31415131,T,EB*|*|IR,,,5
CD-29  2366,31476020,-,PM*|*|IR,,,5
TYC 9163-330-1,31529035,-,*|IR,,,5
UCAC4 110-010803,31529171,-,*|IR,,,5
V* RZ Hor,31653503,T,Pe*|EB*|V*|*|IR,,,5
V* CY Hyi,31655792,T,EB*|EB*|V*|*|IR,EC,,5
TYC 9148-467-1,31672006,-,*|IR,,,5
HD 180114,31690845,T,EB*|*|IR,,,3
TYC 9152-74-1,31743416,-,*|IR,,,5
LP  723-17,31767465,-,PM*|*|IR,,,5
CD-70   174,31778786,-,*|IR,,,5
TYC 9155-1388-1,31779608,-,PM*|*|IR,,,5
CD-66   164,31780848,-,*|IR,,,5
CD-71   166,31796120,-,SB*|**|*|IR,,,5
HD  21486,31797806,-,*|IR,,,5
HD  21563,31798594,-,*|IR|UV,,,5
TYC 8169-90-1,31810287,-,*|IR,,,3
HD  78459,31813305,-,*|IR|UV,,,5
V* VZ Ret,31850842,T,EB*|V*|*|IR|X,ED,,5
CD-33 14101B,31858844,-,**|*|IR,,,3
HD  22252,31867144,F,Pu*|*|IR|UV,,,5
HD  22527,31870141,-,PM*|**|*|IR,,,5
V* KK Vel,31921921,F,V*|bC*|**|*|IR|UV,,,3
V* CR Hyi,31925242,F,El*|PM*|V*|*|IR,,,5
HD  22749A,31927503,-,**|*|IR,,0.008947,5
CD-72   165,31942864,-,*|IR,,,3
TYC 9155-1602-1,31943118,-,*|IR,,,5
CD-69   164,31945753,-,PM*|*|IR,,,5
HD  23536,31962715,-,*|IR,,,5
TYC 8873-725-1,31998499,-,PM*|*|IR,,,5
TYC 9155-22-1,32000625,-,*|IR,,,2
ATO J116.7311-09.5751,32008233,T,blu|CV*|*|EB?|IR,EA:,,5
V* CT Hyi,32035258,F,V*|a2*|*|IR|UV,,,5
UCAC4 105-003251,32050581,-,*|IR,,,2
CD-71   183,32051273,-,*|IR,,,5
CD-69   174,32052179,-,*|IR,,,5
HD  24629,32053388,-,*|IR,,,5
TYC 8165-1199-1,32062341,-,*,,0.00256,5
TYC 9153-508-1,32072079,-,*|IR,,,5
CD-69   179,32072196,-,*|IR,,,5
TYC 9156-1783-1,32093154,-,*|IR,,,5
RX J0356.9-6837,32150630,-,**|*|IR|X,,,4
TYC 9156-1369-1,32152978,-,*|IR,,,5
CD-67   224,32154687,-,SB*|*|IR,,,5
V* RW PsA,32200310,T,EB*|V*|*|IR|X,E,,5
CD-47 11773,32223978,-,*|IR,,,5
HD   9770,32268776,T,**|EB*|**|PM*|PM*|PM*|**|V*|*|IR|UV|X,,,5
V* VX Scl,32282599,F,RR*|V*|*|IR|RR?,RRab,,5
TYC 7003-1284-1,32283946,-,*|IR,,,5
NSV   570,32284829,T,EB*|V*|*|IR,,,5
HD  10228,32307248,-,*|IR,,,5
V* SV Scl,32398153,F,RR*|V*|*|IR|RR?,RRc,,3
HD 110086,32449963,-,*|IR|X,,,5
HD   1523,32488684,-,*|IR,,,5
HATS-44,32499655,-,*|IR,,,3
ASAS J053817-2731.2,32543789,T,EB*|EB*|EB*|**|V*|*|EB?|IR,EW:,,5
TYC 6497-1285-1,32547289,-,*|IR,,,5
V* CW Cet,32551761,F,PM*|V*|*|IR|RR?,,,5
HD  37713,32559254,F,a2*|**|*|IR|UV,,,1
HD 292868A,32590805,-,**|*|IR,,0.001088,5
HD  51451,32599603,-,**|*|IR,,,5
HD 101923,32612885,-,*|IR,,,5
CRTS J114359.2-295158,32636486,T,EB*|*|EB?,EW:,0.001776,3
LP  837-16,32677026,-,PM*|*|IR,,,5
CD-28  2406,32702481,T,EB*|V*|*|IR|X,ED,,5
CD-26  2425,32705970,-,V*|*|IR|X,,,5
CD-28  2425,32757177,-,*|IR,,,5
LP  837-20,32759110,T,EB*|PM*|**|*|IR,,,5
HD  38804,32816967,-,*|IR|UV,,,5
TOI-549,32830028,-,PM*|NIR|*|IR,,,5
CRTS J055208.4-274245,33004581,T,EB*|*|EB?|IR,EW:,,5
HD  39891,33063882,-,**|**|*|IR|UV,,,3
LS  VI -04   19,33091633,-,**|*|IR,,,2
HD 292962,33149129,-,**|V*|*|IR,,,5
HD  83718,33153766,-,*|IR,,,5
TYC 7704-371-1,33159045,-,*|IR,,,5
V* VV Mon,33194538,-,SB*|V*|RS*|*|IR|X,E,,5
HD  53085,33362448,-,Be*|V*|*|IR|UV,,,5
TYC 4909-1047-1,33395098,-,PM*|*|IR,,,5
BD-21  1274,33419790,T,EB*|*|IR,,,5
TYC 6431-920-1,33476442,-,PM*|**|*|IR,,,5
HD  84071,33484911,-,*|IR,,,5
BD-20  1215,33522950,-,*|IR,,,2
CD-28   583,33576348,T,EB*|PM*|V*|*|IR|X,EB,,5
ASAS J015536-2432.8,33596460,T,EB*|EB*|EB*|V*|**|*|EB?|IR,EW:,,5
HD  42713,33601581,-,*|IR,,,5
V* UV Lep,33601621,F,V*|a2*|*|IR|UV,,,3
HD  12347,33665328,-,PM*|**|*|IR,,,5
TYC 5937-103-1,33689349,-,*|IR,,,3
V* BF Hyi,33715938,T,EB*|V*|*|IR,,,5
HD  42797,33737236,-,V*|*|IR,,,5
V* HY CMa,33742428,T,EB*|EB*|PM*|V*|*|IR|UV|X,EB,,5
TYC 5937-1737-1,33797512,-,*|IR,,,5
HD  27728,33833289,-,V*|*|IR,,,5
UCAC4 074-003195,33833498,-,*|IR,,,5
V* VX Hyi,33834253,T,EB*|V*|*|IR,,,5
TYC 9160-988-1,33838777,-,PM*|*|IR,,,5
TYC 9157-590-1,33839693,-,*|IR,,,5
V* SW Men,33862174,T,EB*|V*|*|IR,,,5
WOH S   6,33864387,F,Ro*|PM*|PM*|Er*|V*|*|*|*|IR|X,rot,,5
SCR J0422-7507,33866201,-,PM*|PM*|PM*|PM*|*|IR,,,1
Gaia EDR3 4627714256556951680,33881250,-,PM*|*,,0.007996,3
CPD-77   172B,33910266,-,**|*|IR,,,5
HD 222880,33912852,T,PM*|EB*|*|IR|X,,,5
HD  43393,33942031,-,*|IR|UV,,,5
TYC 8168-1755-1,33973807,-,*|IR,,,5
* del Scl,33982930,-,PM*|**|*|IR|UV|X,,,5
HD 223419,33983980,-,*|IR,,,5
HD 223786,34016990,-,*|IR,,,5
V* TX Scl,34040141,F,RR*|RR*|Pu*|V*|*|IR|RR?,RRab,,5
TYC 6988-542-1,34040424,-,PM*|*|IR,,,5
V* CD Vel,34069197,F,RR*|V*|*|IR|RR?,RRab,,5
NSVS  12171018,34107676,T,EB*|*|EB?|IR,EW:,,5
ATO J094.3709-12.0476,34137913,F,Pu*|*|IR,PULS,,5
TYC 5375-2053-1,34141266,-,*|IR,,,5
TYC 5305-641-1,34145330,T,EB*|V*|*|IR,EA,,5
TYC 7701-2247-1,34228656,-,*|IR,,,5
CRTS J040537.7-101244,34236395,T,EB*|*,EA,0.002888,3
ASAS J061915-1440.4,34264274,T,EB*|V*|*|IR,E,,5
TYC 5312-1803-1,34274139,-,*|IR,,,5
ATO J095.1214-15.2048,34368383,T,*|EB?|IR,EW:,0.464695,5
V* V1162 Ori,34512862,F,dS*|V*|*|IR,,,5
TYC 8181-255-1,34574105,-,*|IR,,,5
CD-35 14113,34720876,-,*|IR,,,5
TYC 5951-2170-1,34795511,-,*|IR,,,3
TYC 5376-2515-1,34845527,-,*|IR,,,1
BD-16  1477,34929051,-,*|IR,,,5
HD  94809,34946049,-,PM*|*|IR,,,5
*  56 Ari,34978817,F,V*|a2*|*|IR|UV,,,5
BD-02  3261,35009375,T,EB*|PM*|*|IR,,,5
TYC 7702-75-1,35044762,-,*|IR,,,5
HD  20211,35086365,-,*|IR|UV,,,5
BD-15   409,35101462,-,*,,0.008044,3
SV* BV  1649,35119266,T,**|V*|*|EB?|IR|V*?,EW:,,5
ASAS J064635-1455.5,35166984,F,dS*|Pu*|cC*|V*|*|IR,PULS,,5
ASAS J064753-1642.9,35481236,T,EB*|V*|*|IR,E,,5
WASP-19,35516889,-,LP*|V*|*|IR,LPV,,5
TYC 5391-1446-1,35582553,-,*|IR,,,5
V* EQ CMa,35635120,T,EB*|V*|*|IR|X,E,,5
HD  86069,35654635,T,EB*|V*|*|IR,EB,,5
CD-44  5997,35655828,T,EB*|*|IR,,,5
V* VX Cet,35743561,T,EB*|V*|EB*|*|EB?|IR,E,,3
PM J02394-0512,35744583,-,PM*|PM*|*|IR,,,5
TYC 4705-667-1,35744706,-,PM*|*|IR,,,5
NSVS  12092067,35744707,T,EB*|EB*|*|EB?|IR,EW:,,5
GSC 04699-00005,35824956,-,QSO|*|IR|UV|X|X,,,5
ATO J117.6466-07.3548,35880934,T,*|EB?|IR,EA:,,1
HD  49204,36015532,-,*|IR,,,5
TYC 4845-942-1,36437636,-,*|IR,,,5
TYC 8182-14-1,36459439,-,*|IR,,,5
HD  49643,36557487,-,**|*|IR|UV,,,1
HD  16787,36728572,-,*|IR,,,5
[GGM2006] 12092852,36729364,T,EB*|EB*|SB*|EB*|**|*|EB?|IR,EW:,,1
WASP-43,36734222,-,PM*|*|*|IR,,,5
TYC 5286-540-1,36758549,-,*,,0.001876,5
HD  17133,36761216,-,*|IR,,,5
GSC 05289-01010,36828969,-,SB*|SB*|*|IR|X,,,5
TYC 4911-206-1,36832747,-,*|IR,,,5
BD-10  3053,36840938,-,*|IR,,,5
V* FP Eri,36883123,T,EB*|V*|*|IR,EW,,3
TYC 5594-272-1,36951651,-,*|IR,,,5
HD  46303,37084932,-,*|IR,,,3
CoRoT-18,37168957,-,*|IR,,,5
2MASS J06062100-2426051,37254960,-,PM*|*|IR|X,,,5
HD  41898,37305583,-,*|IR|UV,,,5
TYC 6496-1887-1,37307440,-,*|IR,,,5
V* TY Pyx,37435039,-,PM*|SB*|V*|RS*|*|IR|UV|X,E,,5
CD-53  5822a,37448561,-,*|IR,,,5
HD  42730,37500943,-,*|IR,,,5
ATO J092.9130-28.9502,37544402,-,V*|*|IR,SIN,,5
V* IQ CMa,37601240,T,EB*|V*|*|IR,,,3
CD-27  2812,37606218,-,*|IR,,,5
