OID,n_OID,V,Name,TIC_ID,Is_EB,Type,Period,angDist,Match_Score
26566,B,0,RW PsA,32200310,T,EW/KW,0.360447226,0.118458,1
34089,B,0,BB Scl,32268776,T,EA,0.4765289,0.157588,1
34051,B,0,VX Scl,32282599,F,RRAB/BL,0.637061,0.073355,1
39194,B,0,NSV 570,32284829,T,EC,0.46426,0.060065,1
34031,B,0,SV Scl,32398153,F,RRC,0.377364,0.050221,1
1547409,,0,HATS-44,32499655,T,EP,2.7439004,0.016067,1
77948,B,0,ASAS J053817-2731.2,32543789,T,EC,0.319101,0.019957,1
9193,B,0,CW Cet,32551761,F,RR:,0.54253,0.161192,1
409717,B,0,HD 37713,32559254,F,ACV,1.50125,0.083114,1
93927,B,0,ASAS J114359-2952.0,32636486,T,EW,0.400068,0.039798,1
739623,,0,ASASSN-V J114509.25-255709.9,32658723,T,EA,5.5272,0.011016,1
1543189,,0,2MASS J05430458-2635400,32677026,F,BY,,0.020374,1
78173,B,0,ASAS J054408-2836.7,32702481,T,EA,1.89784,0.045943,1
272012,B,0,TYC 6494-1228-1,32705970,F,TTS/ROT,1.83,0.486913,1
78434,B,0,ASAS J055209-2742.8,33004581,T,EW:,0.62178,0.043023,1
81755,B,0,ASAS J065937-0047.0,33149129,F,HADS,0.1088267,0.045016,1
18868,B,0,VV Mon,33194538,T,EA/D/RS,6.050829,0.029863,1
19577,B,0,V0749 Mon,33362448,-,GCAS:,,0.100765,1
78351,B,0,ASAS J054937-2114.4,33419790,T,ED,2.0164,0.034643,1
78439,B,0,ASAS J055223-2036.0,33522950,T,DCEP-FU|ESD,25.54,101.293111,1
74396,B,0,ASAS J015200-2800.4,33576348,T,EB,0.443835,0.024361,1
74433,B,0,ASAS J015536-2432.8,33596460,T,EC,0.42424,0.064186,1
17314,B,0,UV Lep,33601621,F,roAp,,0.011856,1
16443,B,0,BF Hyi,33715938,T,EA,2.87859,0.025299,1
79233,B,0,ASAS J061212-1215.8,33737236,T,ED,2.944993,0.034774,1
5378,B,0,HY CMa,33742428,T,EA/RS,4.9778,0.003401,1
475920,B,0,2MASS J17481695-4507218,33786334,T,EA,2.03489,36.889531,1
731308,,0,ASASSN-V J165336.01-341446.5,33807061,T,EA,2.3828,0.641531,1
54380,B,1,NSV 15945,33833289,-,,,0.096606,1
840353,,0,ASASSN-V J041400.79-751332.8,33833498,F,ROT,1.1512,0.009287,1
16401,B,0,VX Hyi,33834253,T,EA/SD,3.2322,0.105694,1
18656,B,0,SW Men,33862174,T,EA,1.41461,0.136639,1
280940,B,0,ASAS J042139-7233.8,33864387,F,ROT,4.611,0.081912,1
840188,,0,ASASSN-V J042235.77-720634.2,33864821,T,EA,0.810455,0.670447,1
2212853,,0,KELT KS32C00965,33912852,T,EA,0.85250093,0.022066,1
34040,B,0,TX Scl,34040141,F,RRAB,0.7277787,0.126957,1
232083,B,0,NSVS 12171018,34107676,T,EW,0.3401494,0.015191,1
79480,B,0,ASAS J061729-1202.9,34137913,F,HADS,0.0761521,0.017808,1
75805,B,0,ASAS J040014-0746.0,34145330,T,EA,0.64047295,0.019076,1
90123,B,0,ASAS J094619-4257.5,34228656,T,ESD|DSCT|EC,0.395751,7.653734,1
227929,B,0,NSVS 14883547,34236395,T,EA,0.610268,0.090439,1
79580,B,0,ASAS J061915-1440.4,34264274,T,ESD,1.22499,0.069669,1
75921,B,0,ASAS J040822-0804.5,34274139,T,EC|ESD,0.42002,0.084875,1
79636,B,0,ASAS J062029-1512.3,34368383,T,DSCT|EC,0.18895,0.065152,1
730289,,0,ASASSN-V J094640.86-450823.2,34383246,T,EA,2.169,0.013746,1
24225,B,0,V1162 Ori,34512862,F,DSCT,0.078684,0.147474,1
79862,B,0,ASAS J062508-1428.8,34845527,T,ESD|ED,0.75316,0.016539,1
3706,B,0,SX Ari,34978817,F,SXARI,0.727902,0.06996,1
92568,B,0,ASAS J105906-0332.6,35009375,T,EC,1.07133,0.074852,1
626523,B,0,ASASSN-V J095059.01-425034.5,35044762,F,L,,101.617071,1
39431,B,0,NSV 807,35119266,T,EW,0.3389624,0.114913,1
81003,B,0,ASAS J064635-1455.5,35166984,F,DSCT,0.095373,0.058894,1
81085,B,0,ASAS J064753-1642.9,35481236,T,EA,1.84343,0.090054,1
409080,B,0,WASP-19,35516889,T,EP,0.78884,0.068016,1
55638,B,0,NSV 17203,35586307,-,VAR,1.43019,0.129222,1
5313,B,0,EQ CMa,35635120,T,EA/RS,2.291497,0.033565,1
281272,B,0,ASAS J095458-4448.7,35654635,F,ELL,0.459336,0.031536,1
729743,,0,ASASSN-V J023925.14-051249.3,35744583,F,ROT,2.069,0.024095,1
227567,,0,NSVS 12092067,35744707,T,EW,0.3464562,0.015642,1
305124,B,0,HIP 12534,36728572,-,VAR,0.56552,0.031942,1
129497,B,0,NSVS 12092853,36729364,T,EW,0.327488,0.030436,1
409082,B,0,WASP-43,36734222,T,EP,0.813475,0.005341,1
14160,B,0,FP Eri,36883123,T,EW,0.33527,0.0628,1
409065,B,0,CoRoT-18,37168957,T,EP,1.9000693,0.01056,1
27213,B,0,TY Pyx,37435039,T,EA/D/RS,3.1985787,0.030316,1
5387,B,0,IQ CMa,37601240,T,EB,0.7313767,0.057397,1
55242,B,0,NSV 16807,37660654,-,VAR,3.96181,0.13861,1
14014,B,0,TZ Eri,37817410,T,EA/SD+DSCT,2.606144,0.163942,1
14193,B,0,HL Eri,38021254,T,EB,0.512638,0.038636,1
625350,B,0,EPIC 201270464,38116680,T,EP,3.155,0.04699,1
281324,B,0,ASAS J112523-0455.9,38160558,F,ROT,1.346,0.104734,1
249919,B,0,HD 54896,38215399,T,E,,0.152089,1
227089,,0,NSVS 14669793,38383256,T,EW,0.29076828,0.382592,1
27341,B,0,gam Ret,38396965,F,SRS,25.0,0.041817,1
365981,B,0,NQ Eri,38399380,T,EW,0.568099,0.920953,1
839938,,0,ASASSN-V J040139.06-641208.0,38423705,T,EB,0.533649,0.002817,1
75538,B,0,ASAS J034033-0856.9,38465274,T,RRC|EC,0.34561,0.071205,1
840834,,0,ASASSN-V J040619.41-601506.8,38467360,T,EA,3.0306,0.007858,1
839496,,0,ASASSN-V J040744.88-635034.9,38469787,T,EW,0.368972,0.011188,1
480714,B,0,SSS_J041529.2-605630,38585410,F,ROT,0.380543,0.014104,1
839964,,0,ASASSN-V J041621.65-620046.4,38586438,T,EA,0.55564,0.001233,1
75622,B,0,ASAS J034703-0704.2,38589392,T,EC,0.37772,0.082171,1
839184,,0,ASASSN-V J041813.15-653002.0,38608972,T,EW,0.307398,0.011231,1
14080,B,0,BV Eri,38687360,T,EW,0.5076545,0.057593,1
27339,B,0,VW Ret,38699825,T,EA,2.0847,0.021683,1
76173,B,0,ASAS J042549-6030.7,38707340,T,EC|ESD,0.56389,0.297322,1
1547392,,0,WASP-100,38846515,T,EP,2.84938,0.011292,1
76369,B,0,ASAS J043748-6516.6,38907808,T,DSCT|EC,0.138084,0.060349,1
2213484,,3,KELT KC06C04564,39065113,T,EA,2.34501,2.77777,1
5054,B,0,UX CVn,39174351,F,ELL,0.573704,0.080334,1
251514,B,0,V1498 Her,39426509,T,EW,0.2237066,0.02973,1
15312,B,0,V0501 Her,39576803,T,EA,8.597646,0.040499,1
136379,B,0,DY Lyn,39643723,T,EA,1.313173,0.062188,1
229301,B,0,NSVS 5235642,39826778,T,EA,0.875436,0.222609,1
140375,B,0,HAT 199-07064,40038743,T,E,7.1816,0.164673,1
139731,B,0,HAT 199-00814,40219040,T,E,1.0495,0.925513,1
10965,B,0,WW Cyg,40244907,T,EA/SD,3.317769,0.052428,1
11805,B,0,V0885 Cyg,40288117,T,EB/DM,1.694795,0.070325,1
11115,B,0,GM Cyg,40378419,T,EA/SD,4.745802,0.275626,1
636458,B,0,WISE J051004.3-690556,40515514,T,EA,0.6500966,71.692464,1
93789,B,0,ASAS J113842-1518.7,40534599,T,ESD|EC,0.356768,0.034398,1
2217978,,1,LMC V1585,40717334,-,VAR:,,0.006917,1
235121,B,0,LMC V1612,40797468,-,SDOR,,0.023161,1
631883,B,0,WISE J060331.1-684958,41087940,T,EW,0.366468,0.368912,1
238643,B,0,BF Dor,41169654,T,EW:,0.352271,0.018779,1
78877,B,0,ASAS J060448-6731.4,41170667,T,EC,0.97409,0.057534,1
79022,B,0,LMC V4681,41232835,T,EW/RS,0.2394191,0.017934,1
410675,B,0,ASAS J060829-7107.2,41259805,F,ACV,1.71443,0.128049,1
79361,B,0,ASAS J061507-7134.2,41533230,T,EC|DCEP-FO|ESD,1.42051,0.013121,1
19970,B,0,RR Nor,41561453,T,EA/D,1.5137809,0.047911,1
4425,B,0,CV Boo,41694016,T,EA,0.8469938,0.542887,1
26253,B,0,VW Phe,41865879,T,EA/DM:,6.8838,0.091798,1
1545878,,0,NGCA-V21,41870248,T,EA,2.8258,0.112682,1
135994,B,0,CT Phe,41896812,T,EA,1.260864,0.048974,1
74254,B,0,ASAS J013437-3928.2,41994216,T,EW,0.29037231,0.021526,1
11956,B,0,V1036 Cyg,41998476,T,E,2.780965,0.145693,1
743726,,0,ASASSN-V J013651.83-390833.2,42015200,F,ROT,11.238,0.016186,1
13027,B,0,V2107 Cyg,42244951,T,EB,4.2846028,0.065655,1
2213858,,0,[SBG2019] J096.6239-02.8462,42566802,T,EA/HW,0.198792,0.01089,1
18518,B,0,V0478 Lyr,42705187,F,RS,2.185,0.053231,1
9522,B,0,CW Cir,42753726,-,BE,,0.061333,1
476787,B,0,HD 45582,42827646,F,ACV,0.678061,0.084872,1
41595,B,0,NSV 2971,42828781,T,EA,2.94304,0.081638,1
19550,B,0,V0722 Mon,42991745,T,EA,1.421785,0.154113,1
104778,B,0,V1430 Sco,43173526,F,DSCT,0.083777,0.043783,1
300529,B,0,ASAS J111650+4454.5,43216747,F,ROT,0.438,0.091935,1
80125,B,0,ASAS J063034-0138.4,43250275,T,ED,2.052508,0.032402,1
160313,B,0,V1221 Her,43273020,F,BY,1.8137,0.06023,1
1546363,,0,BMAM-V734,43333148,T,EA,9.4765,0.069068,1
73722,B,0,ASAS J004240-2956.7,43398254,T,EW,0.30168708,0.036738,1
54659,B,1,NSV 16224,43533276,-,VAR:,,0.741504,1
76850,B,0,PQ Eri,43533897,T,EB,0.313365,0.039506,1
631031,B,0,WISE J173934.1+165344,43571341,T,EA,0.3766336,0.000613,1
409059,B,0,WASP-35,43647325,T,EP,3.161575,0.081387,1
14026,B,0,WW Eri,43712632,T,EB/KE,0.926497,0.093808,1
390494,B,0,CSS_J174150.8+170130,43791458,T,EA,0.460312,0.420822,1
23224,B,0,ER Ori,43846099,T,EW/KW,0.42340615,0.060922,1
40488,B,0,V2804 Ori,43864479,T,EW,0.594444,0.222158,1
1546186,,0,1SWASP J174448.21+144555.8,44022981,T,EA,1.381247,0.038041,1
396913,B,0,CSS_J230008.2+341917,44147832,T,EW,0.421457,107.697796,1
99965,B,0,ASAS J151848-5616.7,44550552,T,ED,3.657453,0.059439,1
122549,B,0,ASAS J224453-4200.7,44623916,T,EA,0.9447216,0.028526,1
414975,B,0,ASAS J224643-4417.0,44627561,T,EC|ESD,3.1261,0.030199,1
2213159,,3,KELT KC02C00828,44631957,T,EA,7.64909,0.205789,1
2213325,,3,KELT KC02C16040,44631965,T,EA,3.5684647,10.335909,1
56697,B,1,NSV 18262,44645100,-,VAR:,,0.27882,1
43228,B,0,BK Ant,44645230,F,RRAB,0.5165693,0.196399,1
727104,,0,ASASSN-V J151848.69-541626.0,44662107,T,EA,1.548,28.629155,1
75802,B,0,ASAS J040004-2902.4,44670258,T,E/RS,1.63703,7.871555,1
14223,B,0,tau 9 Eri,44678216,F,ACV,1.2094,0.043903,1
170955,B,0,UNSW-V 348,44797681,T,EW,0.4009,0.80804,1
476817,B,0,HD 135916,45261251,F,ACV,1.69429,0.047474,1
489177,B,0,SSS_J095155.9-380355,45309092,T,EA,8.720373,0.031248,1
56734,B,0,NSV 18299,45553805,F,ELL,1.2485,0.94428,1
225461,B,0,HD 86085,45598176,F,BCEP,0.126979,0.033697,1
87945,B,0,ASAS J084759-5759.5,46106659,T,ESD,2.0313,0.021487,1
637602,B,0,WISE J084849.5-570628,46235895,T,EA,3.3457642,45.007147,1
629102,B,0,WISE J152316.6-574419,46817697,T,EA,5.1467584,0.150391,1
56660,B,0,NSV 18225,46882571,F,DSCT,0.1067531,0.006192,1
733787,,0,ASASSN-V J093255.08-095409.0,46908113,T,EA,3.0115,0.008088,1
100145,B,0,FP Cir,46937596,F,HADS(B),0.1267467,0.034829,1
16269,B,0,OW Hya,47124392,T,EA,14.39303,0.071323,1
89998,B,0,ASAS J094253-1041.7,47205656,T,DSCT|EC|ESD,0.109466,0.029878,1
16090,B,0,DH Hya,47291018,F,RRAB,0.4890007,0.183882,1
45668,B,0,DM Cir,47309500,T,EW,0.386773,0.169536,1
35016,B,0,VY Sex,47352608,T,EW,0.443433,0.044851,1
380335,B,0,CSS_J105129.6-005922,47380518,T,EW,0.654012,0.608617,1
137889,B,0,ROTSE1 J183509.74+515310.8,47626069,T,EW,0.40983999,5.965285,1
229619,,0,NSVS 5450405,47629196,T,EA,2.87203444,0.325187,1
62981,B,0,V0410 Dra,47757785,F,BY,6.8528,0.040978,1
5509,B,0,ksi 1 CMa,47763235,F,BCEP,0.2095755,0.048004,1
98850,B,0,ASAS J144619-3541.7,47831368,T,EC,0.365944,0.043202,1
1547418,,0,WASP-101,47911178,T,EP,3.58572,0.017745,1
13796,B,0,CX Dra,48022676,F,GCAS+ELL,1.27254,0.042081,1
63033,B,0,V0413 Dra,48084398,T,EA,4.243,0.027532,1
162775,B,0,T-Lyr1-02438,48189126,T,EW,0.357624,0.142579,1
469671,B,0,HD 130922,48227288,T,EA,5.79279,0.122313,1
55369,B,0,V0415 CMa,48232997,T,EA,1.98571,0.082141,1
738062,,0,ASASSN-V J095347.61-343432.1,48335665,T,EB,4.6286,0.012453,1
13888,B,0,HP Dra,48356677,T,EA,10.7615305,0.024536,1
489396,B,0,SSS_J095805.4-324144,48369008,F,ROT,0.36699,0.021604,1
90594,B,0,ASAS J095857-3206.8,48372732,T,EA,1.09556,0.058784,1
226887,B,0,HS 1857+5144,48446609,F,R,0.26633357,0.365272,1
162759,B,0,T-Lyr1-01662,48450535,T,EA,4.23339,0.064927,1
13941,B,0,LU Dra,48499902,T,EA/RS,7.5811,0.046644,1
138178,B,0,V0417 Dra,48506689,F,RRAB/BL,0.61324,0.209318,1
242613,B,0,KID 11285625,48507019,T,EA+GDOR,10.790492,0.030824,1
736483,,0,ASASSN-V J064046.01-222716.3,48615019,T,EA,3.9345,0.011277,1
730385,,0,ASASSN-V J104929.17-313016.2,48779170,T,EA,2.1886,0.003443,1
730138,,0,ASASSN-V J064243.24-221405.2,48882119,T,EA,2.1379,0.005529,1
16285,B,0,QR Hya,49003142,T,EA,2.502939,0.042766,1
305424,B,0,HIP 53684,49067821,-,VAR,0.97435,0.069359,1
5364,B,0,HK CMa,49314314,F,ACV,2.181,0.061189,1
282812,B,0,HD 100565,49418981,T,EA,2.567,0.116718,1
620447,B,0,EPIC 201160662,49504409,T,EA/RS,1.538374,0.093097,1
5389,B,0,IS CMa,49547177,T,EW,0.616982,0.019964,1
123099,B,0,V0362 Aqr,49677785,T,EA+DSCT,1.594251,0.021625,1
55288,B,1,NSV 16853,49703032,-,,,0.552977,1
123155,B,0,ASAS J233046-1035.1,49735506,T,ESD|DSCT|EC,0.33005,0.076062,1
75171,B,0,ASAS J030858-0251.8,49799894,T,DSCT|EC|ESD,0.135452,0.08954,1
633661,B,0,WISE J183118.6+134239,49967912,T,EW|EA,0.3583432,0.792466,1
161060,B,0,V1342 Cas,50189810,T,EA,2.23757,0.040882,1
300436,B,0,ASAS J024013+6144.0,50191648,T,EA,2.1401,0.023821,1
16468,B,0,CH Hyi,50308940,F,SRB,,0.018831,1
305109,B,0,HIP 10137,50377999,F,DSCT,0.0841602,0.012652,1
74735,B,0,ASAS J022917-7745.3,50492743,T,EC|ESD,0.60214,0.045812,1
77579,B,0,ASAS J052743-0359.7,50528312,T,EA,5.2728,0.149103,1
287877,B,0,[MVD2012] 1042,50529082,F,RRC,0.366797,0.125908,1
417362,B,0,ASAS J052901-0159.8,50619940,F,SR,47.46,111.491143,1
86872,B,0,V0614 Hya,50717816,T,EW,0.38351,0.030004,1
24156,B,0,V1093 Ori,50720620,F,ACV,0.589202,0.140487,1
23231,B,0,EY Ori,50724937,T,EA/D,16.787832,0.077879,1
54766,B,1,NSV 16331,50743458,-,VAR:,,6.105041,1
56328,B,0,NSV 17893,50758245,T,E,2.257,0.461878,1
40755,B,1,NSV 2131,50790356,-,,,0.09304,1
1649813,,0,ZTF J053244.70-023044.8,50790962,F,BY,1.8551063,0.046783,1
6360,B,0,TW Cas,50849800,T,EA,1.428324,0.045569,1
86980,B,0,V0483 Hya,50894724,T,EW,0.407496,0.032911,1
23103,B,0,VV Ori,50897998,T,EA/KE:,1.4853784,0.045435,1
16003,B,0,VZ Hya,51104846,T,EA/DM,2.9042998,0.07125,1
725339,,0,ASASSN-V J083523.03-103357.7,51327191,T,EA,1.2996,0.015141,1
41643,B,0,NSV 3019,51897728,T,EA,1.20617,0.067164,1
172601,B,0,V1060 Cas,51955546,T,EA,1.816024,0.038245,1
1540323,,0,PMAK V36,51961599,F,HB,4.241,0.459979,1
73914,B,0,ASAS J010111-6843.1,51991595,F,DSCT,0.091612,0.02432,1
172603,B,0,V1061 Cas,52040219,T,EA,3.649365,0.036723,1
410540,B,0,ASAS J013601-6643.6,52368472,T,ESD|EC,0.325824,0.112236,1
359080,B,0,CD-68 66,52368859,F,ACV,0.785158,0.025763,1
409067,B,0,WASP-64,52640302,T,EP,1.5732918,0.082532,1
80873,B,0,ASAS J064415-3351.8,52641320,T,EA,1.25414,0.04104,1
80477,B,0,ASAS J063725-0135.5,52906667,T,ESD|EC,1.09704,0.055133,1
233931,B,0,TYC 7096-222-1,53059882,T,EA,8.9582591,0.047373,1
4561,B,0,TU Cam,53085065,T,EB/DM,2.933241,0.054942,1
57036,B,0,HR Leo,53178352,T,EB,1.081354,0.074615,1
1543798,,0,WASP-106,53189332,T,EP,9.289715,0.061744,1
620679,B,0,EPIC 201391671,53190694,T,EA,0.413462,0.128056,1
27040,B,0,V0438 Pup,53292822,T,EA,4.935,0.209549,1
136526,B,0,LY UMa,53479497,-,NL,0.2712788,0.012199,1
81334,B,0,V0416 CMa,53603189,T,EW,0.418639,0.033047,1
43500,B,1,NSV 4876,53612113,-,,,0.019656,1
43509,B,0,BT Ant,53696303,F,RRC/BL,0.3304459,0.063706,1
6790,B,0,V0459 Cas,53708889,T,EA/DM,8.458255,0.046874,1
409083,B,0,WASP-66,53735810,T,EP,4.086052,0.028851,1
52514,B,0,ZZ PsA,53842685,T,EW/RS,0.37389,0.138592,1
2213158,,3,KELT KC01C21038,53847727,T,EA,1.5055324,0.036748,1
732785,,0,ASASSN-V J011322.17+604551.9,53963396,T,EA,2.7336,0.014719,1
26585,B,0,UU PsA,53992511,-,BE,,0.044382,1
91914,B,0,ASAS J103850-3140.9,54000650,T,ED,0.6814,2.440879,1
26574,B,0,SW PsA,54001270,T,EA,2.34921,0.03091,1
9117,B,0,WY Cet,54018297,T,EA/SD+DSCT,1.93972,0.009794,1
305418,B,0,HIP 52841,54415101,-,VAR,0.90358,0.169287,1
739487,,0,ASASSN-V J153129.61-302154.1,54811378,F,ROT,5.4339,0.015119,1
87775,B,0,ASAS J084356-1133.5,54957535,T,EA/EL,0.792833,0.064109,1
92091,B,0,ASAS J104422-0711.2,55007847,T,RRC|EC,0.305856,0.045785,1
1546458,,0,KELT-11,55092869,T,EP,4.7361,0.013535,1
280983,B,0,ASAS J050458-6349.0,55269690,F,ROT,1.1722,0.029917,1
2213196,,3,KELT KC18C003632,55339898,T,EA,0.71964,0.130553,1
13660,B,0,AR Dor,55404385,T,EA,2.952057,0.044455,1
83172,B,0,ASAS J072222-1159.8,55489734,T,EA,13.015223,0.034718,1
13654,B,0,AL Dor,55497281,T,EA/DM,14.90532,0.030767,1
629354,B,0,WISE J045606.1-630007,55652785,T,EA,1.6862703,0.18613,1
1547398,,0,TOI 216,55652896,T,EP,34.556,0.009144,1
2213424,,3,KELT KC18C013160,55655482,T,EA,3.959844,0.046849,1
129904,B,0,NSVS 2657878,55753802,T,EB|EW,0.415547,1.14518,1
76816,B,0,ASAS J045948-6508.4,55756813,T,EC|DSCT|ESD,0.343027,0.089449,1
37136,B,0,TY UMa,55778901,T,EW/KW,0.354538609,0.058959,1
76310,B,0,OO Eri,55896456,T,EW,0.46477,0.038922,1
14125,B,0,DV Eri,55896815,F,SR,,0.173565,1
76374,B,0,ASAS J043811-0726.3,55999432,F,ROT,2.109,0.020528,1
76383,B,0,ASAS J043852-0931.9,56001210,T,EW,0.378751,0.096163,1
83806,B,0,ASAS J073218-1436.5,56023695,T,EA,8.178,0.048619,1
54589,B,0,KP Eri,56127811,T,EA,7.447126,0.041036,1
13999,B,0,RZ Eri,56130043,T,EA/DS/RS,39.28238,0.028184,1
85259,B,0,ASAS J075613-1552.1,56239667,T,ED,5.394898,0.034198,1
27231,B,0,XY Pyx,56332484,T,EB,0.922542,0.045091,1
27234,B,0,YZ Pyx,56630835,F,BCEP,0.20578,0.06942,1
281303,B,0,ASAS J103240-0653.6,56649881,F,ROT,0.5156,0.064481,1
136468,B,0,EI Lyn,56861756,F,SXARI,3.834,0.025642,1
17963,B,0,AN Lyn,56882581,F,HADS,0.09827292,0.048299,1
17979,B,0,BE Lyn,56914404,F,HADS,0.09586954,0.015056,1
284007,B,0,HAT-137-0000289,56914413,-,VAR,0.562072,0.19581,1
179255,B,0,GUVV-2 J164337.5+411857.6,57229803,T,EA,3.64976,0.311771,1
130122,B,0,NSVS 5251000,57229962,T,EW,0.42377148,0.044334,1
15723,B,0,V0912 Her,57232909,T,EA,3.409876,0.050383,1
15727,B,0,V0916 Her,57258016,T,EA,19.69843,0.081324,1
15668,B,0,V0857 Her,57297550,T,EW,0.38222952,0.044798,1
284549,B,0,HAT-193-0001282,57299934,-,VAR,0.155502,0.226354,1
733957,,0,ASASSN-V J113046.86-331046.8,57467798,T,EA,3.0716,0.007299,1
57220,B,0,NSV 18785,57513388,F,TTS/ROT,0.7767,0.004162,1
732719,,0,ASASSN-V J113304.82-335620.6,57532920,T,EA,2.7158,0.007952,1
512828,B,0,ROTSE1 J002006.95+331351.8,57963765,F,DSCT,0.160514,0.02686,1
35427,B,0,V0410 Tau,58231482,F,WTTS/ROT,1.87197,0.073874,1
40201,B,2,NSV 1577,58470705,-,,,0.145505,1
160220,B,0,V1317 Tau,58540876,F,BY,1.3836,0.230466,1
36145,B,0,V1128 Tau,59038877,T,EW,0.3053717,0.07669,1
40412,B,1,NSV 1788,59091000,-,,,0.106939,1
23980,B,0,V0917 Ori,59468405,F,BCEP,0.4033,0.097633,1
55246,B,0,NSV 16811,59712991,-,VAR,2.42919,0.06719,1
26811,B,0,HH Pup,59759791,F,RRAB,0.3907454,0.041606,1
83102,B,0,V0653 Pup,59855698,T,EW,0.388309,0.017234,1
35490,B,0,V0473 Tau,59966742,F,ACV,1.406829,0.195289,1
281165,B,0,ASAS J072655-4542.7,60243613,F,ROT,0.4763,0.092589,1
228637,,0,NSVS 10064638,60284401,T,EA,9.80871704,0.707847,1
42236,B,0,V0606 Pup,60378371,F,CWB,1.43775,0.07048,1
738051,,0,ASASSN-V J072909.45-472651.9,60382241,T,EA,4.6247,0.019958,1
32086,B,0,V4386 Sgr,60433558,T,EA+BCEP,10.79824,0.01391,1
2213867,,0,[SBG2019] J096.5527-21.1251,60523137,T,EA/HW,0.541143,0.011554,1
56584,B,0,V0432 Hya,60655023,T,EA/KE,1.115657,0.064085,1
88886,B,0,ASAS J091209-0820.9,60657338,F,DSCT,0.149842,0.073439,1
16215,B,0,KW Hya,60658382,T,EA/DM,7.7499942,0.172708,1
281251,B,0,ASAS J092007-0620.3,60952629,F,ROT,0.9189,0.051261,1
629391,B,0,WISE J092116.1-095420,60956400,-,VAR,1.3757941,46.637812,1
629391,B,0,WISE J092116.1-095420,60956402,-,VAR,1.3757941,0.455394,1
16259,B,0,NY Hya,60979860,T,EA/RS,4.774075,0.050218,1
89290,B,0,ASAS J092302-1050.5,61003803,T,RRC|EC|ESD,0.231702,0.05651,1
99767,B,0,ASAS J151308-2504.3,61397786,T,EA,12.725104,0.091647,1
114849,B,0,ASAS J191620-4408.8,61730680,T,ESD|EC,0.336554,0.048762,1
1544176,,0,CzeV1301,62003244,T,EB,2.099282,0.040096,1
144473,B,0,V0500 Hya,62455702,F,RRD,0.420793,0.116991,1
469662,B,0,HD 76320,62576534,T,EA,7.77292,0.064209,1
88662,B,0,ASAS J090612-0048.1,62628148,F,DSCT,0.120622,4.715711,1
43192,B,1,NSV 4568,62730206,-,,,0.050337,1
91976,B,0,ASAS J104042-0444.2,62856672,T,ED,6.729779,0.068963,1
169753,B,0,ASAS J192729+4219.8,63006634,T,EA,1.994937,0.094292,1
243125,B,0,KID 10274244,63071165,T,EA,13.683684,0.252024,1
169777,B,0,ASAS J192758+4514.0,63074282,T,EA,5.331737,0.065175,1
63226,B,0,NSV 24791,63126950,T,EA+PULS,31.97325,0.026528,1
81718,B,0,ASAS J065854-2534.3,63192395,T,ED,3.0652,0.027657,1
169823,B,0,ASAS J192916+4637.3,63205800,T,EW,0.4579485,0.027383,1
305818,B,0,HIP 110945,63280198,-,VAR,1.02415,0.072619,1
243131,B,0,KID 10601579,63291675,T,EA,8.098789,0.071937,1
17194,B,0,ET Leo,63309085,T,EW,0.34650349,0.043705,1
36606,B,0,RU Tri,63310637,T,EA,3.26818,0.162677,1
623693,B,0,HD 203320,63315565,T,E,0.8553,0.076894,1
2210751,,0,ZTF J212025.67+512247.9,63328020,F,SR,64.144656,118.091658,1
242803,B,0,KID 07284688,63368767,T,EW,0.64605,0.076528,1
242761,B,0,KID 06694186,63370066,T,EA,5.554206,0.024006,1
5420,B,0,LS CMa,63427664,T,EA+SPB,70.01,0.05124,1
52290,B,0,V3134 Cyg,63441620,F,SRB,54.5,0.02696,1
242693,B,0,KID 08302455,63449090,T,EA,4.883935,0.156754,1
245269,B,0,KID 09220600,63451547,T,EA,0.97922,0.143364,1
13003,B,0,V2083 Cyg,63454475,T,EA,1.867493429,0.165138,1
81900,B,0,ASAS J070158-2531.9,63579446,T,ED,5.582869,0.073416,1
2213331,,3,KELT KC02C12362,63588946,T,EA,12.720589,0.042264,1
573396,B,0,ASASSN-V J021044.57+345616.7,63623869,-,YSO,,0.045134,1
280840,B,0,ASAS J002012-3416.5,63698616,F,ROT,0.2957,0.038771,1
73771,B,0,ASAS J004817-2805.3,63785934,T,ED,0.84664,0.086379,1
135979,B,0,CH Scl,63818344,T,EA:,1.577216,0.050207,1
167197,B,0,V2550 Cyg,63820329,T,EA,4.676,0.02787,1
13074,B,0,V2154 Cyg,63916460,T,EA,2.6306,0.031594,1
17002,B,0,V0413 Lac,63971857,F,ELL,1.50873,0.048353,1
16619,B,0,TW Lac,63972389,T,EA/SD,3.037417,52.313705,1
16619,B,0,TW Lac,63972440,T,EA/SD,3.037417,0.083828,1
74834,B,0,ASAS J023916-2349.7,64109009,T,ESD|EC,0.51378,0.091857,1
53997,B,1,NSV 15562,64111698,-,VAR:,,1.02017,1
16751,B,0,ES Lac,64366964,T,EA/DM,4.459349,0.153215,1
100901,B,0,ASAS J154248-5730.6,64437380,T,ED,2.347059,0.064932,1
281152,B,0,ASAS J070833-2836.6,64608449,F,ROT,1.125,0.103741,1
409942,B,0,HD 168507,64626502,F,ACV,2.8466,0.026592,1
5427,B,0,LZ CMa,64789187,T,EB:,3.3089,0.039691,1
