TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
11002748,J034448.91-030444.4,56.20381,-3.07899,11.84,0.22,0.7787411,EB,1.0,2458053.71564,3249803501488880640,3.478,-3.354,20.23059,883.34,J034448.99-030443.0,11.291,0.231,-0.032,23394873,0.337,0.092,II,https://asas-sn.osu.edu/variables/270433,2M,1.776751,1,V,0.14499999999999957
11083205,J044954.85-022836.8,72.47854,-2.4769,8.59,0.28,NON PERIODIC,ROT:,0.31,2458011.79397,3225877544352105472,0.883,-10.811,18.26581,355.26,J044954.87-022838.8,7.651,0.256,-0.035,23248304,0.339,0.061,II,https://asas-sn.osu.edu/variables/198024,2M,1.880804,1,V,0.129999999999999
11113164,J201538.14+364737.0,303.90893,36.7936,11.05,0.91,2.83878,EA,0.882,2457069.16843,2060516302652344832,-2.08,-4.795,96.87165,3910.12,J201538.13+364736.7,9.538,0.216,-0.05,13979698,0.738,3.393,IV,https://asas-sn.osu.edu/variables/APO396,2M,0.198906,1,V,0.1769999999999996
11119600,J201517.64+373142.7,303.82352,37.52854,11.89,0.57,1.2211752,EA,0.838,2458048.71497,2060833473081828352,-1.4,7.101,18.74011,546.25,J201517.54+373144.0,10.845,0.318,-0.036,13986429,0.529,2.079,II,https://asas-sn.osu.edu/variables/205590,2M,1.476995,1,V,0.14200000000000124
11177996,J081021.08-183208.7,122.58784,-18.53574,12.67,0.27,1.6191166,EB,1.0,2458206.65791,5713919079224027136,-1.52,0.218,5.58643,767.52,J081021.08-183208.7,11.146,0.506,-0.022,46482530,0.827,0.131,V,https://asas-sn.osu.edu/variables/AP46482530,2M,0.116368,1,V,0.0649999999999995
11199521,J053805.19-011520.4,84.52161,-1.25568,9.8,0.57,NON PERIODIC,VAR,0.34,2456919.05655,3217489022251372032,-0.278,-0.681,1.37429,394.17,J053805.25-011521.6,8.878,1.47,0.653,23169867,-0.011,0.191,II,https://asas-sn.osu.edu/variables/265980,2M,1.588041,1,V,0.014999999999998792
11286198,J053845.00-023555.0,84.68748,-2.59861,4.73,2.64,NON PERIODIC,VAR,0.321,2457689.77872,,,,,,J053844.82-023559.8,4.752,0.262,0.573,,,0.273,II,https://asas-sn.osu.edu/variables/263711,2M,6.335705,1,V,0.9187100000000004
11294988,J053927.06-034705.0,84.86275,-3.78473,11.09,0.12,NON PERIODIC,ROT:,0.887,2457769.91512,3215736675594414592,1.971,-1.844,4.744,370.81,J053927.09-034704.3,9.8,0.497,0.026,23157517,0.721,0.534,II,https://asas-sn.osu.edu/variables/265847,2M,0.841276,1,V,0.034000000000000696
11437325,J020033.42+600032.3,30.13924,60.00898,12.63,0.34,1.1466923,EA,0.987,2457317.89092,507943899247410880,120.641,-41.475,28.63305,47.35,J020033.40+600032.4,9.842,0.802,0.044,4335471,1.098,1.019,VI,https://asas-sn.osu.edu/variables/AP4335471,2M,1.193218,1,V,0.0010000000000012221
11480287,J201556.85+373029.8,303.98687,37.50827,11.51,1.12,2.3169535,EA,0.841,2457600.88903,2060830419377577216,-2.291,-4.943,66.57186,2577.9,J201556.77+373030.5,10.194,0.199,-0.03,13986371,0.569,2.13,II,https://asas-sn.osu.edu/variables/205448,2M,1.189032,1,V,0.22199999999999953
11480757,J201556.01+372715.7,303.98339,37.45436,11.92,0.25,0.4041591,EW,1.0,2457960.01044,2060828598311428864,-11.198,-1.469,31.72364,592.6,J201555.93+372715.5,11.185,0.236,-0.027,13986314,0.403,2.053,II,https://asas-sn.osu.edu/variables/205524,2M,0.852616,1,V,0.08999999999999986
11487334,J011040.11-281352.6,17.66713,-28.23128,12.1,0.25,0.3838224,EB,0.991,2457158.92118,5033034134211439616,-4.647,0.901,10.41443,464.16,J011040.10-281352.5,11.099,0.365,-0.038,37542799,0.564,0.013,V,https://asas-sn.osu.edu/variables/AP37542799,2M,0.03811,1,V,0.09600000000000009
11491822,J062625.79+561708.4,96.60745,56.28568,6.09,0.67,NON PERIODIC,GCAS,0.29,2456656.79454,997809280404484480,-25.966,21.214,12.90071,81.17,J062625.81+561706.8,5.471,0.478,0.19,,,0.092,II,https://asas-sn.osu.edu/variables/122921,2M,2.129419,1,V,0.5525599999999997
11518868,J011240.59-291046.2,18.16913,-29.17949,9.1,0.52,NON PERIODIC,ROT:,0.695,2456951.69169,5029927429747497984,133.22,-19.558,69.57864,109.02,J011240.63-291046.7,7.183,0.662,0.01,37535532,0.809,0.019,II,https://asas-sn.osu.edu/variables/92838,2M,0.898077,1,V,0.29800000000000004
11546041,J011600.59-254233.1,19.00245,-25.70919,11.99,0.16,0.4067981,EB,0.998,2458125.57639,5039922432824160256,-9.442,-18.116,64.59964,667.12,J011600.59-254233.1,11.331,0.195,-0.014,37555558,0.321,0.015,II,https://asas-sn.osu.edu/variables/174304,2M,0.207186,1,V,0.30799999999999983
11559798,J095906.27-235700.3,149.77611,-23.95007,6.64,1.06,NON PERIODIC,VAR,0.413,2457847.71414,5660602557795903488,-24.238,5.566,34.86944,295.81,J095906.28-235702.8,6.315,0.083,0.487,45822596,,0.056,II,https://asas-sn.osu.edu/variables/128842,2M,2.570307,1,V,0.5299999999999994
11598102,J012132.93-290753.9,20.3872,-29.13163,10.53,0.77,NON PERIODIC,VAR,0.451,2456959.66069,5030105172673391616,28.497,-6.557,36.58433,263.95,J012132.97-290752.7,9.292,0.426,-0.038,37535921,0.581,0.017,II,https://asas-sn.osu.edu/variables/93976,2M,1.21218,1,V,0.14999999999999858
11704852,J201627.03+384540.8,304.11262,38.76132,12.77,1.3,6.7721119,EA,0.986,2457304.76908,2061338462472512768,-1.997,-4.734,84.28486,3460.82,J201626.98+384540.8,10.919,0.44,-0.048,13995248,1.157,1.624,II,https://asas-sn.osu.edu/variables/205854,2M,0.524808,1,V,0.030999999999998806
11793277,J201641.75+415745.6,304.17394,41.96267,10.92,0.25,NON PERIODIC,VAR,0.245,2457990.83054,2068658770354456320,-4.427,-4.243,47.78088,1643.89,J201641.81+415745.9,9.452,0.334,0.017,14061332,,4.537,II,https://asas-sn.osu.edu/variables/244699,2M,0.5392,1,V,0.14700000000000024
11918748,J201700.35+390820.7,304.25147,39.13909,11.59,0.11,1.5514875,ROT,0.707,2457481.10897,2061372135017928704,-3.709,-5.17,58.6658,1945.16,J201700.38+390819.8,10.54,0.359,-0.037,13995960,0.445,2.99,II,https://asas-sn.osu.edu/variables/205559,2M,1.158295,1,V,0.01699999999999946
11961096,J060433.82-031147.2,91.14093,-3.19644,9.83,0.51,NON PERIODIC,VAR,0.291,2457447.57412,3024802671798151168,44.014,-95.146,50.98269,102.6,J060433.83-031152.6,8.603,0.436,-0.025,19708939,0.484,0.453,II,https://asas-sn.osu.edu/variables/430121,2M,4.425913,1,V,0.0519999999999996
12029932,J201723.64+360736.0,304.34849,36.12668,10.29,0.33,NON PERIODIC,ROT:,0.871,2457995.80879,2057428083714592768,8.504,18.663,46.67869,480.17,J201723.76+360736.2,8.273,0.636,-0.108,,,3.779,II,https://asas-sn.osu.edu/variables/205171,2M,1.534337,1,V,0.12599999999999945
12494582,J201809.53+381828.7,304.53972,38.30796,10.27,0.33,NON PERIODIC,VAR,0.28,2457630.8074,2061256102177541888,-2.919,-5.212,45.99728,1624.46,J201809.45+381827.9,9.287,0.128,-0.045,13993542,0.4,1.799,II,https://asas-sn.osu.edu/variables/205310,2M,1.151599,1,V,0.0129999999999999
12632044,J033243.59-085541.3,53.18164,-8.92813,13.53,0.19,0.2016273,ROT,0.8,2457327.86689,5165151485764431872,133.013,-97.115,44.14839,56.55,J033243.55-085540.3,10.192,0.888,0.111,37859200,0.896,0.049,II,https://asas-sn.osu.edu/variables/603036,2M,2.727173,1,V,0.05600000000000094
12790306,J225246.26+605458.9,343.19273,60.91635,8.05,0.76,NON PERIODIC,VAR,0.334,2458110.70891,2014647632459342848,-7.083,-10.155,21.88986,373.0,J225245.82+605458.1,5.995,0.574,0.069,,,3.208,II,https://asas-sn.osu.edu/variables/254650,2M,3.348865,1,V,0.6300000000000008
12825453,J021557.23+655706.8,33.98846,65.95188,14.1,0.17,1.0976057,EA,0.981,2457327.92496,515634021011849536,29.331,-5.523,63.11254,446.11,J021557.26+655706.6,11.63,0.661,-0.01,4441338,1.383,1.144,VI,https://asas-sn.osu.edu/variables/AP4441338,2M,0.16466,1,V,0.1379999999999999
12864374,J001648.36-142714.8,4.20148,-14.45412,9.8,0.42,NON PERIODIC,VAR,0.314,2456979.83098,2417166435517316608,-3.55,-79.909,52.49539,138.46,J001648.37-142715.0,9.06,0.28,-0.066,16490966,0.716,0.025,II,https://asas-sn.osu.edu/variables/246602,2M,0.704476,1,V,0.4109999999999996
12915124,J201956.89+375007.4,304.98705,37.8354,12.04,0.25,3.16398,EA,1.0,2458276.08333,2061040593582519296,-2.474,-5.22,53.26435,1945.3,J201956.89+375007.4,10.393,0.285,-0.016,13990180,0.809,4.471,VI,https://asas-sn.osu.edu/variables/AP13990180,2M,0.136705,1,V,0.11199999999999832
13017011,J195430.94+241909.2,298.6289,24.31922,6.36,0.4,NON PERIODIC,ROT:,0.315,2457547.09766,1834396891668192000,23.373,3.464,17.63272,157.44,J195431.08+241909.9,5.502,-0.043,0.19,,,2.703,II,https://asas-sn.osu.edu/variables/193163,2M,1.941167,1,V,0.7904400000000003
13037534,J225530.23+640030.9,343.87596,64.00858,11.42,0.76,30.1858266,EA,0.965,2457181.07624,2208349832875899648,-4.821,-3.162,28.71463,1050.73,J225530.21+640031.0,8.644,0.85,-0.039,15609845,1.534,1.316,II,https://asas-sn.osu.edu/variables/255141,2M,0.158486,1,V,0.13100000000000023
13062255,J050205.46-284246.5,75.52276,-28.71292,11.02,0.61,1.651255,EA,1.0,2458118.76023,4877160184671834112,21.026,-2.459,33.09651,329.84,J050205.46-284245.6,9.639,0.558,0.017,37141855,0.604,0.014,II,https://asas-sn.osu.edu/variables/61133,2M,0.850743,1,V,0.12899999999999956
13068361,J231233.91-241559.8,348.14131,-24.2666,10.91,0.29,NON PERIODIC,ROT:,0.361,2457968.85744,2383228394218770432,-46.823,-27.786,39.09806,151.5,J231233.77-241601.3,9.509,0.468,-0.007,16407527,0.82,0.023,II,https://asas-sn.osu.edu/variables/244652,2M,1.85773,1,V,0.06199999999999939
13070701,J050333.58-252156.4,75.88992,-25.36567,11.13,0.28,0.4140712,EW,1.0,2457792.67662,2959321566043376128,-19.755,-52.95,117.11102,437.17,J050333.57-252156.3,10.298,0.249,-0.025,19214547,0.403,0.033,V,https://asas-sn.osu.edu/variables/AP19214547,2M,0.67539,1,V,0.19899999999999984
13135572,J050656.95-293608.4,76.73728,-29.60233,10.09,0.85,NON PERIODIC,VAR,0.431,2457126.50304,4876111834695900160,26.427,27.661,27.61971,152.31,J050656.98-293608.6,8.866,0.392,-0.037,37138296,0.638,0.015,II,https://asas-sn.osu.edu/variables/61079,2M,0.567476,1,V,0.08900000000000041
13284088,J225647.52+624336.7,344.198,62.72686,8.25,0.77,NON PERIODIC,GCAS,0.39,2457009.72383,2207291656008154112,-0.318,-2.077,8.28379,831.73,J225647.20+624337.5,6.228,0.195,0.172,15600858,0.675,5.938,II,https://asas-sn.osu.edu/variables/254726,2M,2.470653,1,V,0.6100000000000003
13325340,J051432.87-251941.3,78.63697,-25.32814,12.5,0.45,0.893093,EA,1.0,2457422.71359,2956554060916696576,3.139,-7.177,21.58961,581.45,J051432.89-251941.9,11.342,0.364,-0.004,19199900,0.593,0.021,II,https://asas-sn.osu.edu/variables/142713,2M,0.612441,1,V,0.012000000000000455
13345143,J051531.24-284501.2,78.88016,-28.75033,9.65,0.5,NON PERIODIC,VAR,0.416,2457032.64219,2954591157782712832,9.518,38.865,43.50767,229.39,J051531.24-284501.7,8.614,0.38,-0.026,19191816,0.567,0.017,II,https://asas-sn.osu.edu/variables/61105,2M,0.942359,1,V,0.030000000000001137
13351941,J022540.24+613259.4,36.41765,61.54982,7.66,0.75,271.7154726,VAR,0.754,2457739.89491,513573914171764416,7.765,-5.11,3.42622,77.76,J022540.17+613258.7,6.448,0.029,0.045,,,2.185,II,https://asas-sn.osu.edu/variables/349379,2M,1.019783,1,V,0.6710900000000004
13389059,J225840.04+630437.1,344.66685,63.07697,8.03,0.82,NON PERIODIC,VAR,0.383,2457011.71939,2207306293262198784,-1.156,-3.181,27.73458,1728.8,J225839.78+630437.6,6.584,0.069,0.016,15601028,0.397,1.047,II,https://asas-sn.osu.edu/variables/254638,2M,1.812687,1,V,0.5999999999999996
13623021,J085143.67-070744.4,132.93195,-7.129,11.71,0.16,2.1703372,EA,0.999,2457076.65572,5757113805831261184,-11.813,0.352,35.77871,638.69,J085143.67-070744.3,10.61,0.367,-0.031,47101050,0.58,0.031,V,https://asas-sn.osu.edu/variables/AP47101050,2M,0.239281,1,V,0.1639999999999997
13968858,J202310.82+390945.5,305.79507,39.16263,10.08,0.53,NON PERIODIC,VAR,0.502,2458002.89465,2061233871414590464,-3.141,-5.405,45.94642,1550.59,J202310.82+390944.3,7.657,0.339,-0.033,13993107,1.1,3.502,II,https://asas-sn.osu.edu/variables/205104,2M,1.107526,1,V,0.19700000000000095
14207118,J202350.75+382941.5,305.96144,38.49486,9.47,1.67,NON PERIODIC,VAR,0.405,2457600.88903,,,,,,J202350.99+382934.1,7.738,0.21,-0.076,13991592,0.439,4.385,II,https://asas-sn.osu.edu/variables/205359,2M,7.840127,1,V,0.886000000000001
14307980,J093813.35-010428.1,144.55564,-1.07448,12.23,0.53,0.8974198,EA,1.0,2456797.76187,3839523569453240832,-17.001,-18.643,18.98704,158.76,J093813.48-010428.3,10.212,0.652,-0.018,27351274,0.958,0.029,II,https://asas-sn.osu.edu/variables/394530,2M,2.111918,1,V,0.012000000000000455
14498338,J072420.99+150249.1,111.08747,15.04696,11.42,0.13,0.53157,EB,0.996,2457669.10293,3167050442452727808,-3.726,-4.047,13.59516,521.39,J072420.99+150249.0,10.945,0.155,-0.008,22879350,0.287,0.092,VI,https://asas-sn.osu.edu/variables/AP22879350,2M,0.067323,1,V,0.3949999999999996
14617089,J202515.80+373318.0,306.31583,37.55501,13.08,0.32,1.6688988,EA,0.992,2457203.85237,2058027214466067712,-1.863,-5.818,68.51219,2366.02,J202515.98+373324.4,11.14,0.801,0.058,13941575,1.367,3.338,II,https://asas-sn.osu.edu/variables/205872,2M,0.407074,1,V,0.2240000000000002
14826027,J115801.07+140217.0,179.50446,14.03806,8.92,0.42,NON PERIODIC,ROT:,0.317,2456810.80504,3920345478051413504,-67.991,69.912,50.05113,108.28,J115800.95+140217.2,7.243,0.376,-0.019,27563548,0.563,0.032,II,https://asas-sn.osu.edu/variables/128414,2M,1.111676,1,V,0.5
14842303,J202530.67+372551.0,306.37778,37.43084,10.83,0.3,NON PERIODIC,ROT:,0.309,2457566.94053,2058022369743648768,4.556,-0.584,9.495,436.11,J202530.64+372547.9,9.895,0.244,-0.033,13941527,0.398,8.226,II,https://asas-sn.osu.edu/variables/205210,2M,3.122739,1,V,0.07099999999999973
14844585,J202538.32+370310.4,306.40967,37.0529,12.2,0.14,1.8631332,EB,0.995,2457914.06528,2057908157974116864,-3.657,-4.607,52.49717,1882.92,J202538.32+370310.5,10.45,0.303,-0.033,13940311,0.832,3.32,VI,https://asas-sn.osu.edu/variables/AP13940311,2M,0.130816,1,V,0.054999999999999716
14948284,J124107.87+302613.3,190.28281,30.43703,7.5,0.71,NON PERIODIC,YSO,0.323,2456784.85904,4011478018283061760,-20.948,12.522,11.98335,103.59,J124107.75+302613.8,6.277,0.146,0.17,27718260,-0.267,0.016,II,https://asas-sn.osu.edu/variables/122337,2M,1.488575,1,V,0.5548000000000002
15795549,J202850.85+390913.7,307.21187,39.15382,10.77,0.55,0.89121,EA,1.0,2458290.88609,2064189358664519936,2.373,0.606,6.74329,580.87,J202850.85+390913.7,10.244,0.098,-0.024,14031373,0.208,2.969,IV,https://asas-sn.osu.edu/variables/APO398,2M,0.023655,1,V,0.08399999999999963
16316642,J203027.36+411325.4,307.614,41.22372,13.02,0.36,60.3625071,SR,0.981,2457637.94162,2067818533010252032,-3.135,-4.362,42.3315,1662.54,J203027.30+411325.1,7.63,1.185,0.323,14055012,2.578,9.045,II,https://asas-sn.osu.edu/variables/274476,2M,0.70844,1,V,0.08999999999999986
16331062,J152932.49+335254.7,232.38539,33.88185,10.46,0.17,NON PERIODIC,ROT:,0.356,2456469.90866,1373949730069265920,-21.732,-10.313,14.5638,127.73,J152932.64+335255.4,9.091,0.404,-0.024,8380083,0.735,0.03,II,https://asas-sn.osu.edu/variables/65882,2M,2.221869,1,V,0.1620000000000008
16617827,J203105.24+384659.2,307.77183,38.78312,11.3,0.7,0.2906277,EW,0.999,2457150.08355,2064107926079227904,-21.547,-98.929,78.97089,164.55,J203105.22+384659.4,9.764,0.474,-0.044,14030386,0.548,7.31,VI,https://asas-sn.osu.edu/variables/AP14030386,2M,1.298009,1,V,0.17400000000000126
16734598,J203137.69+411321.9,307.90705,41.22274,10.17,0.18,NON PERIODIC,L,0.715,2457182.05959,2067826062091598848,-2.372,-3.841,30.0562,1404.61,J203137.48+411320.6,6.498,0.75,0.121,14055072,1.798,5.579,II,https://asas-sn.osu.edu/variables/273300,2M,2.274949,1,V,0.2699999999999996
17451194,J203310.59+412222.8,308.29414,41.37301,12.88,0.07,2.9789925,EA,0.924,2457880.03319,2067785375864885504,-3.563,-5.917,35.85014,1095.03,J203310.50+412222.4,9.537,0.64,0.004,14054687,1.74,5.635,II,https://asas-sn.osu.edu/variables/271966,2M,1.119317,1,V,0.05400000000000027
17467989,J161118.80+353818.9,242.82832,35.63858,10.82,0.2,NON PERIODIC,ROT:,0.615,2456399.01555,1330024554073599232,-0.906,-23.459,26.13657,234.88,J161118.66+353818.8,9.546,0.412,-0.028,8180623,0.76,0.017,II,https://asas-sn.osu.edu/variables/62197,2M,1.662939,1,V,0.13100000000000023
17539022,J161331.69+323442.5,243.38203,32.57846,11.89,0.18,0.0517201,HADS,0.997,2456814.86608,1322503791460292608,-17.663,-31.715,121.0681,703.6,J161331.69+323442.4,11.448,0.092,-0.014,8153101,0.254,0.022,VI,https://asas-sn.osu.edu/variables/AP8153101,2M,0.454111,1,V,0.0909999999999993
17539192,J161342.06+315705.5,243.42526,31.95153,11.55,0.34,0.5318333,EW,1.0,2457582.90163,1322422565038736384,-7.152,-28.141,38.28726,278.19,J161342.10+315706.5,9.98,0.52,-0.023,8152813,0.815,0.025,II,https://asas-sn.osu.edu/variables/61130,2M,1.415359,1,V,0.22300000000000075
17562290,J161458.63+301635.7,243.7443,30.27658,12.31,0.53,0.30819,EB,1.0,2457469.95538,1318694155468986880,12.939,2.523,18.3936,294.36,J161458.63+301635.7,11.204,0.467,-0.001,8139789,0.8,0.035,IV,https://asas-sn.osu.edu/variables/APO261,2M,0.021274,1,V,0.25099999999999945
17563811,J161520.21+354226.2,243.8342,35.70728,11.05,0.36,0.3609372,EW,1.0,2458285.99739,1329911476173113088,16.979,-3.11,24.58121,300.43,J161520.21+354226.2,10.201,0.265,-0.005,8180271,0.509,0.017,VI,https://asas-sn.osu.edu/variables/AP8180271,2M,0.236944,1,V,0.07399999999999984
17568668,J161654.33+310721.4,244.22638,31.12262,12.54,0.35,0.56784,EA,1.0,2457208.91404,1319289300496915712,-0.259,12.036,21.24275,372.26,J161654.32+310721.5,11.151,0.448,-0.014,8141941,0.671,0.028,IV,https://asas-sn.osu.edu/variables/APO264,2M,0.054428,1,V,0.026999999999999247
18028547,J113050.08+411711.8,172.70865,41.2866,7.6,2.47,NON PERIODIC,VAR,0.37,2457448.00557,,,,,,J113050.00+411711.5,6.0,0.237,0.146,,,0.019,II,https://asas-sn.osu.edu/variables/97937,2M,2.028578,1,V,0.6437399999999993
18069450,J122010.67+412425.6,185.04445,41.40711,9.31,0.86,NON PERIODIC,ROT:,0.308,2456638.0496,1536445217803909888,1.402,-3.269,4.50711,267.33,J122010.42+412424.7,8.308,0.153,-0.025,8724878,,0.032,II,https://asas-sn.osu.edu/variables/115981,2M,2.904443,1,V,0.41000000000000014
18269802,J173920.58+354210.3,264.83575,35.70287,11.34,0.24,0.3431569,EW,1.0,2457603.83322,4608674288577507328,-13.935,-21.853,42.57608,346.57,J173920.58+354210.3,10.009,0.397,-0.036,35986509,0.687,0.028,VI,https://asas-sn.osu.edu/variables/AP35986509,2M,0.324538,1,V,0.022999999999999687
18271803,J173936.66+325647.1,264.90276,32.94641,9.94,1.0,NON PERIODIC,VAR,0.399,2456863.86096,4601359272077948928,5.145,22.789,27.71132,250.24,J173936.81+325647.0,9.181,0.272,-0.021,35936379,0.221,0.035,II,https://asas-sn.osu.edu/variables/51603,2M,1.854495,1,V,0.07000000000000028
18433724,J174353.35+313148.3,265.97228,31.53007,11.88,0.35,0.4076074,EW,1.0,2457538.92773,4597990196652263936,-8.392,-7.957,29.9601,546.56,J174353.40+313148.2,11.265,0.245,-0.01,35913479,0.394,0.054,II,https://asas-sn.osu.edu/variables/61182,2M,0.761874,1,V,0.2599999999999998
18534775,J174511.99+332709.6,266.29997,33.45268,11.58,0.5,0.3358654,EW,1.0,2456519.81756,4601457914589505024,6.296,-3.727,9.83067,283.47,J174512.08+332709.2,10.267,0.431,-0.037,35937075,0.843,0.05,II,https://asas-sn.osu.edu/variables/51607,2M,1.323522,1,V,0.08699999999999974
18566969,J174704.44+295353.1,266.76848,29.89807,12.31,0.26,0.5635718,EW,0.999,2457585.80506,4597233217256231936,0.716,-4.444,23.8495,1117.79,J174704.57+295352.6,11.655,0.221,-0.006,35908046,0.361,0.053,II,https://asas-sn.osu.edu/variables/61205,2M,1.892309,1,V,0.12899999999999956
18636142,J174728.55+322126.9,266.86897,32.35747,11.09,0.24,0.4315107,EW,1.0,2457790.15131,4598138699441438208,-3.235,-24.506,45.24103,386.13,J174728.54+322126.9,10.163,0.27,-0.012,35914783,0.439,0.05,VI,https://asas-sn.osu.edu/variables/AP35914783,2M,0.255376,1,V,0.2469999999999999
19122666,J081350.91-073826.8,123.46212,-7.64078,9.59,0.63,413.2963218,ROT:,0.366,2456741.80822,3062970156370624512,-26.014,-38.537,11.87567,53.89,J081350.97-073825.1,7.56,0.643,-0.018,20573870,,0.227,II,https://asas-sn.osu.edu/variables/166476,2M,2.407542,1,V,0.21799999999999997
19193162,J081511.61-061856.2,123.79839,-6.31562,9.45,0.73,753.2426594,VAR,0.716,2456951.82489,3064255691621814272,-6.626,1.355,13.59993,424.24,J081511.57-061854.2,8.554,0.169,-0.023,20591339,0.622,0.079,II,https://asas-sn.osu.edu/variables/166469,2M,2.201678,1,V,0.32899999999999885
19515735,J081849.17-102953.7,124.70518,-10.49801,12.3,0.42,2.29691,EA,1.0,2458114.02327,5728274333093070848,-1.181,-3.933,16.99179,872.95,J081849.16-102953.8,11.419,0.327,-0.027,46825015,0.528,0.061,I,https://asas-sn.osu.edu/variables/490026,2M,1.391097,1,V,0.028999999999999915
19518720,J081846.58-072715.0,124.69407,-7.45416,12.26,0.24,3.5178167,EB,0.925,2457871.73667,3063305090803738624,8.443,-20.496,68.55176,652.43,J081846.58-072714.9,10.162,0.643,-0.074,20577933,1.068,0.114,V,https://asas-sn.osu.edu/variables/AP20577933,2M,0.244224,1,V,0.13700000000000045
19757899,J092124.72-315747.9,140.35302,-31.9633,12.27,0.36,1.4068424,EB,1.0,2457803.65301,5631287653659320320,-0.854,3.766,21.72857,1187.09,J092124.75-315747.3,11.182,0.339,0.001,45352861,0.468,0.138,II,https://asas-sn.osu.edu/variables/72510,2M,0.641605,1,V,0.23599999999999888
19908570,J092250.26-295503.9,140.7094,-29.91776,11.27,0.13,0.8707445,EB,0.998,2457037.87452,5633253232550633472,6.835,-8.5,27.86156,538.91,J092250.24-295502.9,10.504,0.285,-0.003,45379058,0.47,0.137,V,https://asas-sn.osu.edu/variables/AP45379058,2M,0.97878,1,V,0.05799999999999983
20042408,J090758.06-074817.4,136.99191,-7.80483,7.96,0.55,384.3231746,VAR,0.778,2456598.06947,5756210591388786688,-46.738,-2.25,36.87934,166.28,J090758.02-074818.0,6.65,0.209,0.111,47094476,0.165,0.064,II,https://asas-sn.osu.edu/variables/197310,2M,0.762945,1,V,0.5899999999999999
